"source_transaction_reference","source_account_id","direction","amount_original","currency_original","value_datetime","business_date","channel","transaction_type","counterparty_reference","counterparty_name","counterparty_country","source_merchant_id","source_device_id","ip_address","status_from_source"
"TXN-000013272","ACC-0000444","OUT","11885.00","IDR","2026-04-13T20:18:07+07:00","2026-04-13","TOPUP","WALLET_TOPUP","EXT-9231614","Lestari Simatupang","ID","","DEV-000494","203.0.113.44","SETTLED"
"TXN-000013346","ACC-0000445","OUT","48472.00","IDR","2026-04-13T15:23:13+07:00","2026-04-13","TOPUP","WALLET_TOPUP","EXT-1496205","Nanda Oki Setiawan","ID","","DEV-000342","198.51.100.62","SETTLED"
"TXN-000013485","ACC-0000449","IN","41108.00","IDR","2026-04-13T19:47:11+07:00","2026-04-13","TRANSFER","P2P_TRANSFER","EXT-5660614","Ir. Wulan Lestari Saputra","ID","","DEV-000006","198.51.100.137","SETTLED"
"TXN-000013573","ACC-0000452","OUT","122621.00","IDR","2026-04-13T20:22:36+07:00","2026-04-13","QRIS","MERCHANT_PAYMENT","EXT-1867376","Iwan Hartono","ID","MER-00068","DEV-000134","198.51.100.131","SETTLED"
"TXN-000013862","ACC-0000460","IN","0.00","IDR","2026-04-13T12:48:22+07:00","2026-04-13","TOPUP","WALLET_TOPUP","","Rina Vina Lubis","ID","","DEV-000338","203.0.113.1","SETTLED"
"TXN-000014000","ACC-0000462","IN","141897.00","IDR","2026-04-13T18:17:12+07:00","2026-04-13","TOPUP","WALLET_TOPUP","EXT-3917565","Ayu Santoso","ID","","DEV-000166","198.51.100.143","SETTLED"
"TXN-000014155","ACC-0000467","IN","7636.00","IDR","2026-04-13T14:00:37+07:00","2026-04-13","QRIS","MERCHANT_PAYMENT","EXT-7943551","Hj. Kartika Ramadhan","ID","MER-00053","DEV-000326","198.51.100.248","SETTLED"
"TXN-000014564","ACC-0000481","OUT","27835.00","IDR","2026-04-13T14:08:24+07:00","2026-04-13","TRANSFER","P2P_TRANSFER","EXT-6313443","Ir. Yuda Setiawan","ID","","DEV-000388","198.51.100.224","SETTLED"
"TXN-000014640","ACC-0000484","OUT","200190.00","IDR","2026-04-13T14:19:04+07:00","2026-04-13","TOPUP","WALLET_TOPUP","EXT-9664103","Cahya Siregar","ID","","DEV-000449","198.51.100.79","SETTLED"
"TXN-000015168","ACC-0000499","OUT","47016.00","IDR","2026-04-13T15:47:39+07:00","2026-04-13","QRIS","MERCHANT_PAYMENT","EXT-1212730","Bayu Gunawan","ID","MER-00073","DEV-000178","203.0.113.179","SETTLED"
"TXN-000015383","ACC-0000505","IN","73524.00","IDR","2026-04-13T12:53:09+07:00","2026-04-13","TRANSFER","P2P_TRANSFER","EXT-1551492","Siti Lubis","ID","","DEV-000407","198.51.100.19","SETTLED"
"TXN-000015527","ACC-0000509","OUT","24243.00","IDR","2026-04-13T10:29:04+07:00","2026-04-13","TRANSFER","P2P_TRANSFER","EXT-3150394","Hj. Ayu Santoso","ID","","DEV-000132","203.0.113.246","SETTLED"
"TXN-000015544","ACC-0000510","OUT","253632.00","IDR","2026-04-13T16:41:13+07:00","2026-04-13","TOPUP","WALLET_TOPUP","EXT-6518002","Ir. Lestari Dewi Nugroho","ID","","DEV-000132","198.51.100.178","SETTLED"
"TXN-000015999","ACC-0000523","OUT","413649.00","IDR","2026-04-13T11:40:29+07:00","2026-04-13","PAYMENT","BILL_PAYMENT","EXT-4950308","Drs. Bayu Ramadhan","ID","","DEV-000046","203.0.113.84","SETTLED"
"TXN-000016176","ACC-0000528","OUT","36333.00","IDR","2026-04-13T18:10:03+07:00","2026-04-13","TRANSFER","P2P_TRANSFER","EXT-7687865","Tono Saputra","ID","","DEV-000467","198.51.100.61","SETTLED"
"TXN-000016640","ACC-0000543","OUT","331132.00","IDR","2026-04-13T08:29:19+07:00","2026-04-13","TOPUP","WALLET_TOPUP","EXT-1793521","Zahra Wulan Maulana","ID","","DEV-000095","203.0.113.87","SETTLED"
"TXN-000016731","ACC-0000545","IN","359035.00","IDR","2026-04-13T10:03:46+07:00","2026-04-13","TOPUP","WALLET_TOPUP","EXT-6562972","Lestari Rina Pratama","ID","","DEV-000034","198.51.100.210","SETTLED"
"TXN-000016970","ACC-0000552","OUT","19066.00","IDR","2026-04-13T21:49:27+07:00","2026-04-13","TOPUP","WALLET_TOPUP","EXT-3475098","Ir. Siti Setiawan","ID","","DEV-000354","198.51.100.142","SETTLED"
"TXN-000016990","ACC-0000552","OUT","50164.00","IDR","2026-04-13T22:29:42+07:00","2026-04-13","TRANSFER","P2P_TRANSFER","EXT-6867834","Dian Pratama","ID","","DEV-000354","203.0.113.82","SETTLED"
"TXN-000017025","ACC-0000553","IN","216298.00","IDR","2026-04-13T06:47:03+07:00","2026-04-13","PAYMENT","BILL_PAYMENT","EXT-7055460","Dian Simatupang","ID","","DEV-000446","198.51.100.82","SETTLED"
"TXN-000017245","ACC-0000613","IN","373722.00","IDR","2026-04-13T14:36:47+07:00","2026-04-13","PAYMENT","MERCHANT_PAYMENT","EXT-1635178","Hj. Gita Setiawan","ID","MER-00072","DEV-000325","198.51.100.188","SETTLED"
"TXN-000018005","ACC-0000647","IN","682968.00","IDR","2026-04-13T18:32:22+07:00","2026-04-13","PAYMENT","MERCHANT_PAYMENT","EXT-6686638","Ir. Dewi Citra Wijaya","ID","MER-00072","DEV-000090","203.0.113.243","SETTLED"
"TXN-000018152","ACC-0000651","IN","528749.00","IDR","2026-04-13T11:38:18+07:00","2026-04-13","PAYMENT","MERCHANT_PAYMENT","EXT-4119704","Ir. Wahyu Saputra","ID","MER-00064","DEV-000028","198.51.100.181","SETTLED"
"TXN-000018158","ACC-0000651","IN","64100.00","IDR","2026-04-13T13:56:49+07:00","2026-04-13","PAYMENT","MERCHANT_PAYMENT","EXT-9130245","Gilang Dian Permana","ID","MER-00025","DEV-000076","203.0.113.209","SETTLED"
"TXN-000018556","ACC-0000661","IN","1036269.00","IDR","2026-04-13T12:05:10+07:00","2026-04-13","PAYMENT","MERCHANT_PAYMENT","EXT-8166268","Vina Saputra","ID","MER-00042","DEV-000476","203.0.113.64","SETTLED"
"TXN-000018688","ACC-0000664","IN","920314.00","IDR","2026-04-13T12:41:26+07:00","2026-04-13","PAYMENT","MERCHANT_PAYMENT","EXT-5520445","Ir. Zahra Nugroho","ID","MER-00041","DEV-000145","198.51.100.15","SETTLED"
"TXN-000018895","ACC-0000671","IN","131448.00","IDR","2026-04-13T19:58:08+07:00","2026-04-13","PAYMENT","MERCHANT_PAYMENT","EXT-2311506","Putri Wulan Lubis","ID","MER-00031","","198.51.100.109","SETTLED"
"TXN-000019092","ACC-0000674","IN","192420.00","IDR","2026-04-13T16:59:31+07:00","2026-04-13","PAYMENT","MERCHANT_PAYMENT","EXT-4605224","Bagus Hartono","ID","MER-00006","DEV-000142","203.0.113.43","SETTLED"
"TXN-000019243","ACC-0000678","IN","296531.00","IDR","2026-04-13T11:24:03+07:00","2026-04-13","PAYMENT","MERCHANT_PAYMENT","EXT-8589722","H. Bagus Maulana","ID","MER-00021","DEV-000414","198.51.100.244","SETTLED"
"TXN-000019352","ACC-0000681","IN","213945.00","IDR","2026-04-13T07:24:14+07:00","2026-04-13","PAYMENT","MERCHANT_PAYMENT","","Indah Kusuma","ID","MER-00035","DEV-000393","198.51.100.22","SETTLED"
"TXN-000001248","ACC-0000041","OUT","31266.00","IDR","2026-04-14T11:53:14+07:00","2026-04-14","TOPUP","WALLET_TOPUP","EXT-3068227","Gita Ramadhan","ID","","DEV-000378","198.51.100.216","SETTLED"
"TXN-000002210","ACC-0000075","IN","25831.00","IDR","2026-04-14T10:36:13+07:00","2026-04-14","PAYMENT","BILL_PAYMENT","EXT-7085837","Hj. Zahra Pratama","ID","","DEV-000434","203.0.113.229","SETTLED"
"TXN-000002412","ACC-0000082","OUT","493163.00","IDR","2026-04-14T19:44:36+07:00","2026-04-14","TOPUP","WALLET_TOPUP","EXT-2841298","Ir. Kartika Permana","ID","","DEV-000187","198.51.100.58","SETTLED"
"TXN-000002433","ACC-0000084","OUT","80571.00","IDR","2026-04-14T14:19:26+07:00","2026-04-14","QRIS","MERCHANT_PAYMENT","EXT-8299707","Sari Hidayat","ID","MER-00071","","198.51.100.22","SETTLED"
"TXN-000002924","ACC-0000099","OUT","148571.00","IDR","2026-04-14T15:24:12+07:00","2026-04-14","PAYMENT","BILL_PAYMENT","EXT-6852886","Eka Pratama","ID","","DEV-000313","198.51.100.118","SETTLED"
"TXN-000002958","ACC-0000099","OUT","25643.00","IDR","2026-04-14T22:03:43+07:00","2026-04-14","TOPUP","WALLET_TOPUP","EXT-1729003","Ir. Vina Anggraini","ID","","DEV-000313","198.51.100.158","PENDING"
"TXN-000003251","ACC-0000108","OUT","6802.00","IDR","2026-04-14T07:57:55+07:00","2026-04-14","TRANSFER","P2P_TRANSFER","EXT-9358165","Dian Permana","ID","","DEV-000147","203.0.113.72","SETTLED"
"TXN-000003574","ACC-0000120","OUT","45088.00","IDR","2026-04-14T20:22:16+07:00","2026-04-14","TRANSFER","P2P_TRANSFER","EXT-5024354","Bayu Setiawan","ID","","DEV-000081","198.51.100.36","SETTLED"
"TXN-000004025","ACC-0000138","OUT","31255.00","IDR","2026-04-14T11:47:33+07:00","2026-04-14","TOPUP","WALLET_TOPUP","EXT-8611949","Wahyu Gilang Situmorang","ID","","DEV-000457","203.0.113.147","SETTLED"
"TXN-000004093","ACC-0000145","OUT","296852.00","IDR","2026-04-14T12:50:38+07:00","2026-04-14","PAYMENT","BILL_PAYMENT","EXT-6736406","Ir. Hadi Permana","ID","","DEV-000083","198.51.100.204","SETTLED"
"TXN-000004168","ACC-0000147","OUT","92187.00","IDR","2026-04-14T09:37:44+07:00","2026-04-14","TRANSFER","P2P_TRANSFER","EXT-7738633","Mega Setiawan","ID","","","198.51.100.201","SETTLED"
"TXN-000004400","ACC-0000153","OUT","473062.00","IDR","2026-04-14T17:55:00+07:00","2026-04-14","PAYMENT","BILL_PAYMENT","EXT-9434570","Dra. Lestari Simatupang","ID","","DEV-000367","198.51.100.96","SETTLED"
"TXN-000004531","ACC-0000157","OUT","68315.00","IDR","2026-04-14T18:51:20+07:00","2026-04-14","PAYMENT","BILL_PAYMENT","EXT-7740196","Wulan Situmorang","ID","","DEV-000296","203.0.113.49","SETTLED"
"TXN-000004711","ACC-0000163","IN","220478.00","IDR","2026-04-14T07:35:45+07:00","2026-04-14","TOPUP","WALLET_TOPUP","EXT-5399752","Hadi Halim","ID","","DEV-000029","198.51.100.35","SETTLED"
"TXN-000005075","ACC-0000176","OUT","42325.00","IDR","2026-04-14T11:38:47+07:00","2026-04-14","TOPUP","WALLET_TOPUP","EXT-5948069","Ir. Gilang Gunawan","ID","","DEV-000446","198.51.100.97","SETTLED"
"TXN-000005494","ACC-0000191","IN","90631.00","IDR","2026-04-14T20:09:06+07:00","2026-04-14","TOPUP","WALLET_TOPUP","EXT-4101951","Rina Hidayat","ID","","DEV-000036","198.51.100.25","SETTLED"
"TXN-000005643","ACC-0000194","OUT","48415.00","IDR","2026-04-14T20:28:18+07:00","2026-04-14","TRANSFER","P2P_TRANSFER","EXT-6655009","Dra. Umi Sari Simatupang","ID","","DEV-000223","203.0.113.143","SETTLED"
"TXN-000005725","ACC-0000198","OUT","43375.00","IDR","2026-04-14T14:24:15+07:00","2026-04-14","PAYMENT","BILL_PAYMENT","EXT-1525794","Drs. Yuda Eka Wijaya","ID","","DEV-000447","198.51.100.128","SETTLED"
"TXN-000006215","ACC-0000216","IN","53571.00","IDR","2026-04-14T08:31:13+07:00","2026-04-14","TRANSFER","P2P_TRANSFER","EXT-7104350","Lestari Hartono","ID","","DEV-000421","198.51.100.80","SETTLED"
"TXN-000006984","ACC-0000241","OUT","208813.00","IDR","2026-04-14T10:18:03+07:00","2026-04-14","QRIS","MERCHANT_PAYMENT","EXT-1295342","Zahra Lubis","ID","MER-00067","DEV-000373","198.51.100.136","SETTLED"
"TXN-000007020","ACC-0000245","OUT","62860.00","IDR","2026-04-14T11:20:09+07:00","2026-04-14","PAYMENT","BILL_PAYMENT","EXT-4656428","Ir. Tono Simatupang","ID","","DEV-000256","203.0.113.170","SETTLED"
"TXN-000007436","ACC-0000256","OUT","14856.00","IDR","2026-04-14T16:14:25+07:00","2026-04-14","PAYMENT","BILL_PAYMENT","EXT-9924504","Ir. Bagus Simatupang","ID","","DEV-000261","198.51.100.112","SETTLED"
"TXN-000007492","ACC-0000257","OUT","75378.00","IDR","2026-04-14T19:34:47+07:00","2026-04-14","PAYMENT","BILL_PAYMENT","EXT-8144889","Tono Permana","ID","","DEV-000265","203.0.113.194","SETTLED"
"TXN-000007553","ACC-0000260","IN","20454.00","IDR","2026-04-14T18:08:56+07:00","2026-04-14","PAYMENT","BILL_PAYMENT","EXT-4791503","Joko Simatupang","ID","","DEV-000114","198.51.100.164","SETTLED"
"TXN-000007768","ACC-0000267","OUT","106405.00","IDR","2026-04-14T11:54:24+07:00","2026-04-14","TRANSFER","P2P_TRANSFER","EXT-5596035","Dra. Anggun Santoso","ID","","DEV-000333","198.51.100.154","SETTLED"
"TXN-000007829","ACC-0000269","OUT","40270.00","IDR","2026-04-14T11:13:54+07:00","2026-04-14","QRIS","MERCHANT_PAYMENT","EXT-9293563","Indah Saputra","ID","MER-00043","DEV-000282","203.0.113.153","REVERSED"
"TXN-000007865","ACC-0000270","OUT","64456.00","IDR","2026-04-14T14:34:32+07:00","2026-04-14","QRIS","MERCHANT_PAYMENT","EXT-8725627","H. Eka Maulana","ID","MER-00075","DEV-000140","203.0.113.21","SETTLED"
"TXN-000007873","ACC-0000270","OUT","350796.00","IDR","2026-04-14T07:26:45+07:00","2026-04-14","TOPUP","WALLET_TOPUP","EXT-5022623","Dewi Hidayat","ID","","DEV-000140","198.51.100.227","SETTLED"
"TXN-000007914","ACC-0000271","OUT","215421.00","IDR","2026-04-14T19:16:58+07:00","2026-04-14","TRANSFER","P2P_TRANSFER","EXT-2748882","Ayu Hidayat","ID","","DEV-000248","198.51.100.28","SETTLED"
"TXN-000007993","ACC-0000273","OUT","23411.00","IDR","2026-04-14T12:25:03+07:00","2026-04-14","PAYMENT","BILL_PAYMENT","","H. Iwan Siregar","ID","","DEV-000464","198.51.100.81","SETTLED"
"TXN-000007995","ACC-0000273","OUT","200528.00","IDR","2026-04-14T19:20:41+07:00","2026-04-14","TOPUP","WALLET_TOPUP","EXT-3403892","Kartika Vina Anggraini","ID","","DEV-000464","198.51.100.26","SETTLED"
"TXN-000008385","ACC-0000284","OUT","4298.00","IDR","2026-04-14T20:58:33+07:00","2026-04-14","TRANSFER","P2P_TRANSFER","EXT-2796394","Bayu Santoso","ID","","DEV-000433","203.0.113.107","SETTLED"
"TXN-000008407","ACC-0000285","OUT","68569.00","IDR","2026-04-14T17:53:36+07:00","2026-04-14","TRANSFER","P2P_TRANSFER","EXT-4179379","Hj. Zahra Ayu Maulana","ID","","DEV-000462","198.51.100.68","SETTLED"
"TXN-000008970","ACC-0000305","IN","173081.00","IDR","2026-04-14T20:39:30+07:00","2026-04-14","TOPUP","WALLET_TOPUP","EXT-6464005","Fajar Hidayat","ID","","DEV-000358","198.51.100.48","SETTLED"
"TXN-000009058","ACC-0000306","OUT","69797.00","IDR","2026-04-14T09:57:45+07:00","2026-04-14","PAYMENT","BILL_PAYMENT","EXT-2976166","Dra. Wulan Pratama","ID","","DEV-000429","203.0.113.153","SETTLED"
"TXN-000009180","ACC-0000312","OUT","609912.00","IDR","2026-04-14T22:48:28+07:00","2026-04-14","QRIS","MERCHANT_PAYMENT","EXT-1578453","H. Tono Joko Hartono","ID","MER-00037","DEV-000284","203.0.113.253","SETTLED"
"TXN-000009277","ACC-0000317","OUT","92953.00","IDR","2026-04-14T22:12:38+07:00","2026-04-14","QRIS","MERCHANT_PAYMENT","EXT-3984405","Wulan Saputra","ID","MER-00059","DEV-000249","203.0.113.80","SETTLED"
"TXN-000009717","ACC-0000330","IN","56629.00","IDR","2026-04-14T21:56:42+07:00","2026-04-14","TOPUP","WALLET_TOPUP","EXT-8899718","Hj. Siti Anggraini","ID","","DEV-000307","203.0.113.196","SETTLED"
"TXN-000009837","ACC-0000334","OUT","46001.00","IDR","2026-04-14T12:49:50+07:00","2026-04-14","TOPUP","WALLET_TOPUP","","H. Fajar Hidayat","ID","","DEV-000101","198.51.100.201","SETTLED"
"TXN-000010146","ACC-0000342","OUT","846172.00","IDR","2026-04-14T19:08:25+07:00","2026-04-14","TOPUP","WALLET_TOPUP","EXT-7416652","Ir. Anggun Saputra","ID","","DEV-000438","198.51.100.16","SETTLED"
"TXN-000010498","ACC-0000352","IN","14718.00","IDR","2026-04-14T20:17:22+07:00","2026-04-14","TRANSFER","P2P_TRANSFER","EXT-1638557","Iwan Rahmat Kusuma","ID","","DEV-000370","198.51.100.52","SETTLED"
"TXN-000010499","ACC-0000352","OUT","32616.00","IDR","2026-04-14T15:35:56+07:00","2026-04-14","QRIS","MERCHANT_PAYMENT","EXT-9775108","Ir. Wulan Ayu Halim","ID","MER-00046","DEV-000370","198.51.100.249","SETTLED"
"TXN-000010871","ACC-0000361","IN","15942.00","IDR","2026-04-14T11:02:46+07:00","2026-04-14","TOPUP","WALLET_TOPUP","EXT-6377207","Ir. Eka Pratama","ID","","DEV-000206","203.0.113.68","SETTLED"
"TXN-000010941","ACC-0000363","IN","25014.00","IDR","2026-04-14T18:31:44+07:00","2026-04-14","TRANSFER","P2P_TRANSFER","EXT-3617927","Zahra Nugroho","ID","","DEV-000290","198.51.100.110","SETTLED"
"TXN-000011095","ACC-0000368","IN","390072.00","IDR","2026-04-14T14:49:25+07:00","2026-04-14","TRANSFER","P2P_TRANSFER","EXT-4540965","Ir. Nanda Setiawan","ID","","DEV-000210","198.51.100.44","SETTLED"
"TXN-000011417","ACC-0000378","OUT","652592.00","IDR","2026-04-14T10:20:01+07:00","2026-04-14","TRANSFER","P2P_TRANSFER","EXT-9353024","Joko Maulana","ID","","DEV-000246","203.0.113.87","SETTLED"
"TXN-000012107","ACC-0000400","OUT","7840.00","IDR","2026-04-14T12:57:14+07:00","2026-04-14","TOPUP","WALLET_TOPUP","EXT-7506234","Kartika Siregar","ID","","DEV-000137","198.51.100.215","SETTLED"
"TXN-000012124","ACC-0000400","OUT","30159.00","IDR","2026-04-14T17:11:25+07:00","2026-04-14","PAYMENT","BILL_PAYMENT","EXT-8868735","Ir. Rahmat Kusuma","ID","","DEV-000137","198.51.100.190","SETTLED"
"TXN-000012343","ACC-0000407","IN","94902.00","IDR","2026-04-14T22:38:53+07:00","2026-04-14","QRIS","MERCHANT_PAYMENT","EXT-6259259","Drs. Wahyu Hidayat","ID","MER-00002","DEV-000272","203.0.113.153","SETTLED"
"TXN-000012458","ACC-0000413","IN","12246.00","IDR","2026-04-14T10:01:55+07:00","2026-04-14","PAYMENT","BILL_PAYMENT","","Yuda Saputra","ID","","DEV-000489","203.0.113.38","SETTLED"
"TXN-000012550","ACC-0000414","IN","53528.00","IDR","2026-04-14T13:09:04+07:00","2026-04-14","QRIS","MERCHANT_PAYMENT","EXT-2238193","Sari Hartono","ID","MER-00008","DEV-000003","203.0.113.53","SETTLED"
"TXN-000012654","ACC-0000418","OUT","143052.00","IDR","2026-04-14T12:46:25+07:00","2026-04-14","TRANSFER","P2P_TRANSFER","EXT-5445746","H. Wahyu Halim","ID","","DEV-000260","198.51.100.146","SETTLED"
"TXN-000013029","ACC-0000432","OUT","89652.00","IDR","2026-04-14T10:46:13+07:00","2026-04-14","TOPUP","WALLET_TOPUP","EXT-8004038","Gilang Nugroho","ID","","DEV-000321","203.0.113.152","SETTLED"
"TXN-000013164","ACC-0000442","OUT","445688.00","IDR","2026-04-14T18:08:22+07:00","2026-04-14","PAYMENT","BILL_PAYMENT","","Bagus Setiawan","ID","","DEV-000453","198.51.100.171","SETTLED"
"TXN-000013198","ACC-0000442","OUT","450399.00","IDR","2026-04-14T16:36:36+07:00","2026-04-14","QRIS","MERCHANT_PAYMENT","EXT-3391618","Fajar Hartono","ID","MER-00046","DEV-000453","203.0.113.24","SETTLED"
"TXN-000013320","ACC-0000445","OUT","38856.00","IDR","2026-04-14T20:22:02+07:00","2026-04-14","TRANSFER","P2P_TRANSFER","EXT-5345439","Hadi Maulana","ID","","DEV-000342","203.0.113.235","SETTLED"
"TXN-000013621","ACC-0000453","OUT","242865.00","IDR","2026-04-14T12:53:26+07:00","2026-04-14","TOPUP","WALLET_TOPUP","EXT-9578777","Bayu Cahya Pratama","ID","","DEV-000493","198.51.100.119","SETTLED"
"TXN-000013672","ACC-0000454","IN","41639.00","IDR","2026-04-14T16:30:20+07:00","2026-04-14","PAYMENT","BILL_PAYMENT","","H. Joko Rahmat Suryadi","ID","","DEV-000184","198.51.100.130","SETTLED"
"TXN-000013992","ACC-0000462","IN","24202.00","IDR","2026-04-14T13:55:10+07:00","2026-04-14","PAYMENT","BILL_PAYMENT","EXT-4157037","Tono Rahmat Lubis","ID","","DEV-000166","203.0.113.3","SETTLED"
"TXN-000014075","ACC-0000465","OUT","103225.00","IDR","2026-04-14T19:05:06+07:00","2026-04-14","TRANSFER","P2P_TRANSFER","EXT-1649492","Iwan Dian Anggraini","ID","","DEV-000324","198.51.100.246","SETTLED"
"TXN-000014099","ACC-0000466","OUT","47882.00","IDR","2026-04-14T06:50:17+07:00","2026-04-14","TOPUP","WALLET_TOPUP","EXT-3742997","Hj. Dewi Suryadi","ID","","DEV-000135","198.51.100.63","SETTLED"
"TXN-000014176","ACC-0000467","IN","29493.00","IDR","2026-04-14T17:14:38+07:00","2026-04-14","PAYMENT","BILL_PAYMENT","EXT-1193469","Iwan Pratama","ID","","DEV-000326","203.0.113.240","SETTLED"
"TXN-000014237","ACC-0000469","IN","194115.00","IDR","2026-04-14T07:36:00+07:00","2026-04-14","PAYMENT","BILL_PAYMENT","EXT-5519197","Cahya Lubis","ID","","DEV-000197","198.51.100.161","SETTLED"
"TXN-000015683","ACC-0000513","IN","67072.00","IDR","2026-04-14T19:23:23+07:00","2026-04-14","PAYMENT","BILL_PAYMENT","EXT-2094707","Dra. Zahra Wijaya","ID","","DEV-000197","198.51.100.215","REVERSED"
"TXN-000016021","ACC-0000522","OUT","78416.00","IDR","2026-04-14T14:39:40+07:00","2026-04-14","QRIS","MERCHANT_PAYMENT","EXT-8173511","Siti Rina Maulana","ID","MER-00024","DEV-000046","203.0.113.90","SETTLED"
"TXN-000016400","ACC-0000536","OUT","70196.00","IDR","2026-04-14T17:34:35+07:00","2026-04-14","TOPUP","WALLET_TOPUP","EXT-8591063","Cahya Nugroho","ID","","DEV-000033","198.51.100.237","SETTLED"
"TXN-000016440","ACC-0000536","IN","233958.00","IDR","2026-04-14T19:50:42+07:00","2026-04-14","TRANSFER","P2P_TRANSFER","EXT-2024903","Dra. Anggun Ramadhan","ID","","DEV-000033","198.51.100.43","SETTLED"
"TXN-000016705","ACC-0000544","OUT","23677.00","IDR","2026-04-14T16:25:08+07:00","2026-04-14","TRANSFER","P2P_TRANSFER","EXT-3358471","Iwan Dian Ramadhan","ID","","DEV-000301","203.0.113.90","SETTLED"
"TXN-000016789","ACC-0000546","IN","126860.00","IDR","14/04/2026 11:31","2026-04-14","TOPUP","WALLET_TOPUP","EXT-1626563","Drs. Yuda Ramadhan","ID","","DEV-000374","203.0.113.99","SETTLED"
"TXN-000016801","ACC-0000547","OUT","147126.00","IDR","2026-04-14T22:19:34+07:00","2026-04-14","QRIS","MERCHANT_PAYMENT","EXT-1746953","Ir. Ayu Wijaya","ID","MER-00024","DEV-000480","198.51.100.192","SETTLED"
"TXN-000017064","ACC-0000555","IN","53319.00","IDR","2026-04-14T11:18:20+07:00","2026-04-14","TOPUP","WALLET_TOPUP","EXT-7676265","Hj. Dewi Gunawan","ID","","DEV-000062","198.51.100.141","SETTLED"
"TXN-000017087","ACC-0000555","OUT","64865.00","IDR","2026-04-14T13:05:29+07:00","2026-04-14","QRIS","MERCHANT_PAYMENT","EXT-5397162","Gita Hidayat","ID","MER-00043","DEV-000062","203.0.113.243","SETTLED"
"TXN-000017222","ACC-0000612","IN","159527.00","IDR","2026-04-14T20:21:22+07:00","2026-04-14","PAYMENT","MERCHANT_PAYMENT","EXT-6498048","Indah Citra Santoso","ID","MER-00018","DEV-000172","203.0.113.252","SETTLED"
"TXN-000017241","ACC-0000614","IN","323362.00","IDR","2026-04-14T08:27:27+07:00","2026-04-14","PAYMENT","MERCHANT_PAYMENT","EXT-7466078","Drs. Cahya Situmorang","ID","MER-00065","DEV-000325","198.51.100.7","SETTLED"
"TXN-000017315","ACC-0000617","IN","225672.00","IDR","2026-04-14T11:32:03+07:00","2026-04-14","PAYMENT","MERCHANT_PAYMENT","EXT-3352260","Dian Anggraini","ID","MER-00047","DEV-000127","203.0.113.130","PENDING"
"TXN-000017454","ACC-0000625","IN","412510.00","IDR","2026-04-14T10:20:44+07:00","2026-04-14","PAYMENT","MERCHANT_PAYMENT","EXT-4538180","Dian Gunawan","ID","MER-00020","DEV-000252","203.0.113.55","SETTLED"
"TXN-000017479","ACC-0000625","IN","212421.00","IDR","2026-04-14T16:48:31+07:00","2026-04-14","PAYMENT","MERCHANT_PAYMENT","EXT-2094450","Dian Permana","ID","MER-00075","DEV-000252","198.51.100.153","SETTLED"
