"source_transaction_reference","source_account_id","direction","amount_original","currency_original","value_datetime","business_date","channel","transaction_type","counterparty_reference","counterparty_name","counterparty_country","source_merchant_id","source_device_id","ip_address","status_from_source"
"TXN-000001005","ACC-0000027","OUT","29825.00","IDR","2026-05-27T13:58:58+07:00","2026-05-27","PAYMENT","BILL_PAYMENT","EXT-4596614","Putri Halim","ID","","DEV-000014","198.51.100.97","SETTLED"
"TXN-000001066","ACC-0000029","IN","43456.00","IDR","2026-05-27T11:57:19+07:00","2026-05-27","QRIS","MERCHANT_PAYMENT","EXT-4210039","Drs. Bayu Maulana","ID","MER-00012","DEV-000028","198.51.100.252","SETTLED"
"TXN-000001140","ACC-0000031","IN","17853.00","IDR","2026-05-27T21:40:21+07:00","2026-05-27","QRIS","MERCHANT_PAYMENT","EXT-9269010","H. Bagus Situmorang","ID","MER-00008","DEV-000026","203.0.113.23","SETTLED"
"TXN-000001199","ACC-0000032","IN","13951.00","IDR","2026-05-27T11:40:52+07:00","2026-05-27","TOPUP","WALLET_TOPUP","EXT-4147352","Citra Vina Siregar","ID","","DEV-000077","198.51.100.82","SETTLED"
"TXN-000001301","ACC-0000035","OUT","39169.00","IDR","2026-05-27T22:02:49+07:00","2026-05-27","TOPUP","WALLET_TOPUP","EXT-9748168","Ir. Mega Gita Nugroho","ID","","DEV-000098","198.51.100.95","SETTLED"
"TXN-000001380","ACC-0000040","OUT","111823.00","IDR","2026-05-27T07:36:48+07:00","2026-05-27","TOPUP","WALLET_TOPUP","EXT-3281796","Yuda Hartono","ID","","DEV-000051","198.51.100.123","SETTLED"
"TXN-000001514","ACC-0000045","OUT","57520.00","IDR","2026-05-27T19:12:09+07:00","2026-05-27","TRANSFER","P2P_TRANSFER","EXT-7635096","Eka Anggraini","ID","","DEV-000095","198.51.100.170","SETTLED"
"TXN-000001540","ACC-0000045","OUT","258380.00","IDR","2026-05-27T21:10:48+07:00","2026-05-27","TOPUP","WALLET_TOPUP","EXT-3105752","Ir. Oki Gunawan","ID","","DEV-000095","198.51.100.186","SETTLED"
"TXN-000001557","ACC-0000047","OUT","44284.00","IDR","2026-05-27T18:36:10+07:00","2026-05-27","TRANSFER","P2P_TRANSFER","EXT-7054021","Sari Kartika Ramadhan","ID","","DEV-000049","198.51.100.41","SETTLED"
"TXN-000001615","ACC-0000051","OUT","8827.00","IDR","2026-05-27T14:50:30+07:00","2026-05-27","QRIS","MERCHANT_PAYMENT","EXT-3641482","Anggun Sari Suryadi","ID","MER-00010","DEV-000054","203.0.113.61","SETTLED"
"TXN-000001843","ACC-0000057","OUT","93273.00","IDR","2026-05-27T07:46:40+07:00","2026-05-27","TRANSFER","P2P_TRANSFER","EXT-6344735","Kartika Setiawan","ID","","DEV-000074","198.51.100.241","SETTLED"
"TXN-000001851","ACC-0000057","OUT","67802.00","IDR","2026-05-27T07:00:41+07:00","2026-05-27","TRANSFER","P2P_TRANSFER","EXT-4684034","Oki Bayu Pratama","ID","","DEV-000074","198.51.100.46","SETTLED"
"TXN-000001861","ACC-0000057","IN","26144.00","IDR","2026-05-27T11:09:26+07:00","2026-05-27","TRANSFER","P2P_TRANSFER","EXT-2420949","Ayu Kusuma","ID","","DEV-000074","198.51.100.62","SETTLED"
"TXN-000001869","ACC-0000058","OUT","83070.00","IDR","2026-05-27T11:56:39+07:00","2026-05-27","PAYMENT","BILL_PAYMENT","EXT-2795278","Ir. Wulan Pratama","ID","","DEV-000100","198.51.100.58","SETTLED"
"TXN-000001900","ACC-0000058","OUT","373218.00","IDR","2026-05-27T19:21:40+07:00","2026-05-27","TOPUP","WALLET_TOPUP","EXT-3658157","Bagus Suryadi","ID","","DEV-000100","198.51.100.225","SETTLED"
"TXN-000001954","ACC-0000062","IN","49930.00","IDR","2026-05-27T19:33:41+07:00","2026-05-27","PAYMENT","BILL_PAYMENT","EXT-3213951","Anggun Maulana","ID","","DEV-000035","203.0.113.40","SETTLED"
"TXN-000002078","ACC-0000066","OUT","12999.00","IDR","2026-05-27T21:54:54+07:00","2026-05-27","TRANSFER","P2P_TRANSFER","EXT-7642395","Vina Wijaya","ID","","DEV-000038","198.51.100.19","SETTLED"
"TXN-000002086","ACC-0000066","OUT","19855.00","IDR","2026-05-27T18:22:32+07:00","2026-05-27","QRIS","MERCHANT_PAYMENT","EXT-3685511","Drs. Yuda Santoso","ID","MER-00005","DEV-000038","198.51.100.82","SETTLED"
"TXN-000002121","ACC-0000067","OUT","18534.00","IDR","2026-05-27T19:49:35+07:00","2026-05-27","PAYMENT","BILL_PAYMENT","EXT-6505298","Lestari Rina Hidayat","ID","","DEV-000083","203.0.113.179","SETTLED"
"TXN-000002198","ACC-0000070","OUT","40068.00","IDR","2026-05-27T06:48:38+07:00","2026-05-27","TOPUP","WALLET_TOPUP","EXT-2029986","H. Gilang Situmorang","ID","","DEV-000020","198.51.100.41","SETTLED"
"TXN-000002447","ACC-0000080","OUT","508269.00","IDR","2026-05-27T15:07:15+07:00","2026-05-27","QRIS","MERCHANT_PAYMENT","EXT-4430685","Ir. Putri Simatupang","ID","MER-00012","DEV-000038","198.51.100.222","SETTLED"
"TXN-000002512","ACC-0000082","IN","134031.00","IDR","2026-05-27T14:45:28+07:00","2026-05-27","QRIS","MERCHANT_PAYMENT","EXT-5033084","Gita Suryadi","ID","MER-00007","DEV-000010","198.51.100.235","SETTLED"
"TXN-000002538","ACC-0000083","OUT","13905.00","IDR","2026-05-27T10:12:31+07:00","2026-05-27","QRIS","MERCHANT_PAYMENT","EXT-8598466","Hj. Zahra Gunawan","ID","MER-00013","DEV-000092","203.0.113.237","SETTLED"
"TXN-000002613","ACC-0000085","OUT","67467.00","IDR","2026-05-27T15:48:04+07:00","2026-05-27","TRANSFER","P2P_TRANSFER","EXT-3998432","Bayu Adi Hidayat","ID","","DEV-000090","198.51.100.39","SETTLED"
"TXN-000002768","ACC-0000091","OUT","32887.00","IDR","2026-05-27T10:38:37+07:00","2026-05-27","TRANSFER","P2P_TRANSFER","EXT-5153784","Rahmat Nugroho","ID","","DEV-000079","198.51.100.117","SETTLED"
"TXN-000002808","ACC-0000090","IN","20496.00","IDR","2026-05-27T11:01:59+07:00","2026-05-27","TOPUP","WALLET_TOPUP","EXT-7865385","Joko Pratama","ID","","DEV-000079","198.51.100.65","SETTLED"
"TXN-000002998","ACC-0000096","OUT","122324.00","IDR","2026-05-27T07:58:14+07:00","2026-05-27","TRANSFER","P2P_TRANSFER","EXT-3296216","Anggun Maulana","ID","","DEV-000029","198.51.100.100","SETTLED"
"TXN-000003020","ACC-0000097","OUT","46706.00","IDR","2026-05-27T16:14:04+07:00","2026-05-27","TOPUP","WALLET_TOPUP","EXT-6705962","Sari Siregar","ID","","DEV-000018","198.51.100.56","SETTLED"
"TXN-000003027","ACC-0000097","IN","33659.00","IDR","2026-05-27T12:52:28+07:00","2026-05-27","TRANSFER","P2P_TRANSFER","EXT-8418228","Dian Bagus Wijaya","ID","","","203.0.113.252","SETTLED"
"TXN-000003044","ACC-0000097","OUT","44781.00","IDR","2026-05-27T16:47:17+07:00","2026-05-27","QRIS","MERCHANT_PAYMENT","EXT-3148229","Zahra Permana","ID","MER-00012","DEV-000018","198.51.100.195","SETTLED"
"TXN-000003058","ACC-0000097","OUT","48241.00","IDR","2026-05-27T13:57:30+07:00","2026-05-27","PAYMENT","BILL_PAYMENT","EXT-4088752","Dra. Indah Situmorang","ID","","DEV-000018","198.51.100.112","SETTLED"
"TXN-000003081","ACC-0000098","OUT","41596.00","IDR","2026-05-27T16:03:17+07:00","2026-05-27","PAYMENT","BILL_PAYMENT","EXT-5131895","Drs. Joko Eka Ramadhan","ID","","DEV-000007","198.51.100.135","SETTLED"
"TXN-000003202","ACC-0000101","IN","70186.00","IDR","2026-05-27T20:57:09+07:00","2026-05-27","TRANSFER","P2P_TRANSFER","EXT-5790677","Hj. Mega Lubis","ID","","DEV-000064","198.51.100.206","SETTLED"
"TXN-000003211","ACC-0000101","OUT","58603.00","IDR","2026-05-27T08:15:23+07:00","2026-05-27","TRANSFER","P2P_TRANSFER","EXT-5143455","Umi Siregar","ID","","DEV-000064","203.0.113.138","SETTLED"
"TXN-000003222","ACC-0000101","IN","51747.00","IDR","2026-05-27T11:27:50+07:00","2026-05-27","PAYMENT","BILL_PAYMENT","EXT-6173278","Adi Santoso","ID","","DEV-000064","198.51.100.70","SETTLED"
"TXN-000003233","ACC-0000101","OUT","51526.00","IDR","2026-05-27T23:09:00+07:00","2026-05-27","PAYMENT","BILL_PAYMENT","EXT-2812919","Yuda Bayu Ramadhan","ID","","DEV-000064","198.51.100.62","SETTLED"
"TXN-000003233","ACC-0000101","OUT","51526.00","IDR","2026-05-27T23:09:00+07:00","2026-05-27","PAYMENT","BILL_PAYMENT","EXT-2812919","Yuda Bayu Ramadhan","ID","","DEV-000064","198.51.100.62","SETTLED"
"TXN-000003673","ACC-0000128","IN","112622.00","IDR","2026-05-27T10:05:32+07:00","2026-05-27","PAYMENT","MERCHANT_PAYMENT","EXT-8730351","Drs. Gilang Anggraini","ID","MER-00009","DEV-000040","198.51.100.217","SETTLED"
"TXN-000003727","ACC-0000130","IN","551978.00","IDR","2026-05-27T10:13:03+07:00","2026-05-27","PAYMENT","MERCHANT_PAYMENT","EXT-8873843","Ir. Rahmat Maulana","ID","MER-00006","DEV-000071","198.51.100.13","SETTLED"
"TXN-000003889","ACC-0000134","IN","87767.00","IDR","2026-05-27T06:20:53+07:00","2026-05-27","PAYMENT","MERCHANT_PAYMENT","EXT-7890325","Iwan Halim","ID","MER-00014","DEV-000059","198.51.100.107","SETTLED"
"TXN-000000095","ACC-0000004","OUT","288404.00","IDR","2026-05-28T10:05:03+07:00","2026-05-28","TRANSFER","P2P_TRANSFER","EXT-5226676","Gilang Maulana","ID","","DEV-000023","198.51.100.110","SETTLED"
"TXN-000000102","ACC-0000004","IN","5392.00","IDR","2026-05-28T12:41:11+07:00","2026-05-28","PAYMENT","BILL_PAYMENT","EXT-5549417","Dian Hartono","ID","","DEV-000023","198.51.100.172","SETTLED"
"TXN-000000132","ACC-0000005","IN","10931.00","IDR","2026-05-28T14:31:52+07:00","2026-05-28","PAYMENT","BILL_PAYMENT","EXT-1940231","Dra. Wulan Siregar","ID","","DEV-000053","198.51.100.169","SETTLED"
"TXN-000000220","ACC-0000007","OUT","88226.00","IDR","2026-05-28T19:40:45+07:00","2026-05-28","TOPUP","WALLET_TOPUP","EXT-9207324","Wulan Zahra Hidayat","ID","","DEV-000042","198.51.100.235","SETTLED"
"TXN-000000865","ACC-0000024","IN","152032.00","IDR","2026-05-28T19:32:22+07:00","2026-05-28","TOPUP","WALLET_TOPUP","EXT-4149008","Eka Situmorang","ID","","","203.0.113.251","SETTLED"
"TXN-000001034","ACC-0000028","IN","30520.00","IDR","2026-05-28T22:13:03+07:00","2026-05-28","TRANSFER","P2P_TRANSFER","EXT-1872935","Nanda Pratama","ID","","","203.0.113.224","SETTLED"
"TXN-000001148","ACC-0000031","OUT","44903.00","IDR","2026-05-28T11:54:39+07:00","2026-05-28","TRANSFER","P2P_TRANSFER","EXT-6758235","Oki Permana","ID","","DEV-000026","203.0.113.113","SETTLED"
"TXN-000001192","ACC-0000032","IN","201752.00","IDR","2026-05-28T15:26:08+07:00","2026-05-28","TRANSFER","P2P_TRANSFER","EXT-6750403","Fajar Setiawan","ID","","DEV-000077","203.0.113.145","SETTLED"
"TXN-000001211","ACC-0000032","OUT","87693.00","IDR","2026-05-28T09:34:48+07:00","2026-05-28","TRANSFER","P2P_TRANSFER","EXT-4384496","Gilang Kusuma","ID","","DEV-000077","198.51.100.119","SETTLED"
"TXN-000001330","ACC-0000036","OUT","53595.00","IDR","2026-05-28T08:56:30+07:00","2026-05-28","PAYMENT","BILL_PAYMENT","EXT-1110322","Hj. Lestari Dewi Anggraini","ID","","DEV-000014","198.51.100.237","SETTLED"
"TXN-000002095","ACC-0000066","OUT","63615.00","IDR","2026-05-28T14:41:34+07:00","2026-05-28","TOPUP","WALLET_TOPUP","EXT-3821448","Sari Kusuma","ID","","","198.51.100.212","SETTLED"
"TXN-000002374","ACC-0000079","OUT","280514.00","IDR","2026-05-28T09:57:12+07:00","2026-05-28","QRIS","MERCHANT_PAYMENT","EXT-6726476","Dra. Putri Halim","ID","MER-00014","DEV-000057","198.51.100.136","SETTLED"
"TXN-000002609","ACC-0000085","OUT","96796.00","IDR","2026-05-28T21:18:55+07:00","2026-05-28","TOPUP","WALLET_TOPUP","EXT-3000408","Siti Situmorang","ID","","DEV-000077","198.51.100.165","SETTLED"
"TXN-000002664","ACC-0000086","IN","63844.00","IDR","2026-05-28T12:01:31+07:00","2026-05-28","QRIS","MERCHANT_PAYMENT","EXT-6537945","H. Yuda Wijaya","ID","MER-00001","DEV-000062","203.0.113.231","SETTLED"
"TXN-000002704","ACC-0000087","OUT","414288.00","IDR","2026-05-28T19:36:21+07:00","2026-05-28","TRANSFER","P2P_TRANSFER","","Ir. Yuda Anggraini","ID","","DEV-000094","203.0.113.130","SETTLED"
"TXN-000002904","ACC-0000093","IN","66523.00","IDR","2026-05-28T08:22:00+07:00","2026-05-28","TOPUP","WALLET_TOPUP","EXT-9246557","Umi Anggun Anggraini","ID","","DEV-000100","198.51.100.151","SETTLED"
"TXN-000003506","ACC-0000121","IN","1470583.00","IDR","2026-05-28T11:25:47+07:00","2026-05-28","PAYMENT","MERCHANT_PAYMENT","EXT-2775474","Drs. Rahmat Gilang Simatupang","ID","MER-00005","DEV-000048","198.51.100.4","SETTLED"
"TXN-000003595","ACC-0000125","IN","168028.00","IDR","2026-05-28T09:58:19+07:00","2026-05-28","PAYMENT","MERCHANT_PAYMENT","EXT-2410885","Putri Maulana","ID","MER-00009","DEV-000011","203.0.113.169","SETTLED"
"TXN-000003665","ACC-0000128","IN","2450926.00","IDR","2026-05-28T11:48:20+07:00","2026-05-28","PAYMENT","MERCHANT_PAYMENT","EXT-3180793","Oki Joko Santoso","ID","MER-00014","DEV-000040","203.0.113.217","SETTLED"
"TXN-000003737","ACC-0000130","IN","106905.00","IDR","2026-05-28T17:01:45+07:00","2026-05-28","PAYMENT","MERCHANT_PAYMENT","EXT-3832868","Dra. Zahra Permana","ID","MER-00014","DEV-000071","198.51.100.226","SETTLED"
"TXN-000003756","ACC-0000130","IN","65496.00","IDR","2026-05-28T18:26:51+07:00","2026-05-28","PAYMENT","MERCHANT_PAYMENT","EXT-4009606","Fajar Santoso","ID","MER-00002","DEV-000071","198.51.100.162","SETTLED"
"TXN-000000002","ACC-0000001","OUT","39695.00","IDR","2026-05-29T14:24:15+07:00","2026-05-29","QRIS","MERCHANT_PAYMENT","EXT-3044044","Lestari Simatupang","ID","MER-00003","DEV-000041","198.51.100.241","SETTLED"
"TXN-000000245","ACC-0000008","OUT","164346.00","IDR","2026-05-29T12:46:40+07:00","2026-05-29","PAYMENT","BILL_PAYMENT","EXT-1214007","Umi Setiawan","ID","","DEV-000061","198.51.100.219","SETTLED"
"TXN-000000902","ACC-0000024","IN","333265.00","IDR","2026-05-29T19:47:02+07:00","2026-05-29","QRIS","MERCHANT_PAYMENT","EXT-1582474","Ir. Umi Hidayat","ID","MER-00011","DEV-000025","198.51.100.140","SETTLED"
"TXN-000001124","ACC-0000031","OUT","13562.00","IDR","2026-05-29T16:00:20+07:00","2026-05-29","QRIS","MERCHANT_PAYMENT","EXT-6127739","Umi Suryadi","ID","MER-00011","DEV-000026","198.51.100.134","SETTLED"
"TXN-000001269","ACC-0000033","IN","350852.00","IDR","2026-05-29T19:27:50+07:00","2026-05-29","TRANSFER","P2P_TRANSFER","EXT-1384325","Bagus Lubis","ID","","DEV-000083","203.0.113.118","SETTLED"
"TXN-000001279","ACC-0000035","OUT","12288.00","IDR","2026-05-29T13:18:31+07:00","2026-05-29","TOPUP","WALLET_TOPUP","EXT-6919271","Dra. Siti Gunawan","ID","","","198.51.100.71","SETTLED"
"TXN-000001324","ACC-0000036","IN","15211.00","IDR","2026-05-29T08:22:52+07:00","2026-05-29","TRANSFER","P2P_TRANSFER","EXT-3440154","Hj. Anggun Wijaya","ID","","DEV-000014","198.51.100.48","SETTLED"
"TXN-000001590","ACC-0000050","OUT","37703.00","IDR","2026-05-29T07:10:17+07:00","2026-05-29","TRANSFER","P2P_TRANSFER","EXT-6301644","Adi Saputra","ID","","DEV-000017","198.51.100.67","SETTLED"
"TXN-000001607","ACC-0000051","OUT","30397.00","IDR","2026-05-29T17:55:45+07:00","2026-05-29","TOPUP","WALLET_TOPUP","EXT-1985240","H. Adi Suryadi","ID","","DEV-000054","198.51.100.223","SETTLED"
"TXN-000002100","ACC-0000066","OUT","73549.00","IDR","2026-05-29T11:12:50+07:00","2026-05-29","TRANSFER","P2P_TRANSFER","EXT-2291137","Siti Kartika Saputra","ID","","DEV-000038","198.51.100.27","SETTLED"
"TXN-000002316","ACC-0000077","IN","362470.00","IDR","2026-05-29T10:23:34+07:00","2026-05-29","TRANSFER","P2P_TRANSFER","EXT-3126038","Bayu Halim","ID","","DEV-000078","198.51.100.148","SETTLED"
"TXN-000002402","ACC-0000079","IN","23734.00","IDR","2026-05-29T22:28:23+07:00","2026-05-29","QRIS","MERCHANT_PAYMENT","EXT-2736913","Joko Pratama","ID","MER-00009","DEV-000057","198.51.100.118","SETTLED"
"TXN-000002526","ACC-0000083","OUT","24010.00","IDR","2026-05-29T16:49:52+07:00","2026-05-29","QRIS","MERCHANT_PAYMENT","EXT-6948717","Ir. Zahra Simatupang","ID","MER-00012","DEV-000092","198.51.100.1","SETTLED"
"TXN-000002817","ACC-0000091","OUT","276231.00","IDR","2026-05-29T07:28:16+07:00","2026-05-29","PAYMENT","BILL_PAYMENT","EXT-7290174","Bagus Situmorang","ID","","DEV-000079","198.51.100.53","SETTLED"
"TXN-000002907","ACC-0000093","OUT","85785.00","IDR","2026-05-29T14:53:36+07:00","2026-05-29","QRIS","MERCHANT_PAYMENT","EXT-5123019","Kartika Kusuma","ID","MER-00001","DEV-000075","198.51.100.120","SETTLED"
"TXN-000002910","ACC-0000093","IN","98579.00","IDR","2026-05-29T07:24:58+07:00","2026-05-29","TOPUP","WALLET_TOPUP","EXT-3633796","Vina Maulana","ID","","DEV-000100","203.0.113.238","SETTLED"
"TXN-000003006","ACC-0000096","IN","36799.00","IDR","2026-05-29T09:50:08+07:00","2026-05-29","TOPUP","WALLET_TOPUP","EXT-4463276","Indah Halim","ID","","DEV-000029","198.51.100.82","SETTLED"
"TXN-000003229","ACC-0000101","IN","246631.00","IDR","2026-05-29T09:22:57+07:00","2026-05-29","PAYMENT","BILL_PAYMENT","EXT-7499714","Tono Hidayat","ID","","DEV-000064","203.0.113.223","SETTLED"
"TXN-000003298","ACC-0000103","OUT","478940.00","IDR","2026-05-29T13:47:30+07:00","2026-05-29","TRANSFER","P2P_TRANSFER","EXT-7961810","Ir. Lestari Lubis","ID","","DEV-000083","198.51.100.26","SETTLED"
"TXN-000003581","ACC-0000125","IN","771879.00","IDR","2026-05-29T12:10:19+07:00","2026-05-29","PAYMENT","MERCHANT_PAYMENT","EXT-5950688","Bagus Saputra","ID","MER-00015","DEV-000038","203.0.113.188","SETTLED"
"TXN-000003800","ACC-0000131","IN","121090.00","IDR","2026-05-29T17:40:25+07:00","2026-05-29","PAYMENT","MERCHANT_PAYMENT","EXT-9985251","Dewi Santoso","ID","MER-00012","DEV-000058","198.51.100.46","SETTLED"
"TXN-000000194","ACC-0000007","OUT","32369.00","IDR","2026-05-30T20:56:49+07:00","2026-05-30","PAYMENT","BILL_PAYMENT","EXT-2290952","Zahra Lubis","ID","","DEV-000048","203.0.113.231","SETTLED"
"TXN-000000222","ACC-0000007","OUT","31686.00","IDR","2026-05-30T18:47:18+07:00","2026-05-30","TRANSFER","P2P_TRANSFER","EXT-8345735","Wulan Citra Suryadi","ID","","DEV-000048","203.0.113.241","SETTLED"
"TXN-000000456","ACC-0000014","OUT","46299.00","IDR","2026-05-30T20:29:17+07:00","2026-05-30","TRANSFER","P2P_TRANSFER","EXT-6003911","Anggun Wijaya","ID","","DEV-000081","198.51.100.111","SETTLED"
"TXN-000000569","ACC-0000016","OUT","10894.00","IDR","2026-05-30T14:57:26+07:00","2026-05-30","TRANSFER","P2P_TRANSFER","EXT-9080672","Hj. Rina Situmorang","ID","","DEV-000046","203.0.113.65","SETTLED"
"TXN-000001257","ACC-0000034","OUT","42589.00","IDR","2026-05-30T19:39:27+07:00","2026-05-30","TRANSFER","P2P_TRANSFER","EXT-5393572","Umi Putri Pratama","ID","","DEV-000083","198.51.100.167","SETTLED"
"TXN-000001501","ACC-0000044","OUT","148477.00","IDR","2026-05-30T12:23:01+07:00","2026-05-30","TOPUP","WALLET_TOPUP","EXT-2146789","Fajar Setiawan","ID","","DEV-000099","198.51.100.245","REVERSED"
"TXN-000001820","ACC-0000056","OUT","-125000.00","IDR","2026-05-30T13:21:00+07:00","2026-05-30","PAYMENT","BILL_PAYMENT","EXT-6492385","Dra. Dewi Kartika Wijaya","ID","","DEV-000024","203.0.113.91","SETTLED"
"TXN-000002357","ACC-0000079","OUT","230277.00","IDR","2026-05-30T14:31:08+07:00","2026-05-30","TRANSFER","P2P_TRANSFER","EXT-1749450","Tono Dian Setiawan","ID","","DEV-000057","198.51.100.49","SETTLED"
"TXN-000002444","ACC-0000080","OUT","14200.00","IDR","2026-05-30T09:25:00+07:00","2026-05-30","PAYMENT","BILL_PAYMENT","EXT-6381186","Adi Kusuma","ID","","DEV-000038","203.0.113.245","SETTLED"
"TXN-000002445","ACC-0000080","OUT","182414.00","IDR","2026-05-30T11:46:15+07:00","2026-05-30","TOPUP","WALLET_TOPUP","EXT-4007947","Dra. Umi Anggun Halim","ID","","DEV-000038","198.51.100.251","SETTLED"
"TXN-000002508","ACC-0000082","OUT","56473.00","IDR","2026-05-30T23:36:49+07:00","2026-05-30","PAYMENT","BILL_PAYMENT","EXT-6842514","Ir. Zahra Suryadi","ID","","DEV-000010","198.51.100.107","SETTLED"
"TXN-000002758","ACC-0000089","OUT","92956.00","IDR","2026-05-30T21:34:33+07:00","2026-05-30","PAYMENT","BILL_PAYMENT","EXT-4290878","Bayu Kusuma","ID","","DEV-000097","198.51.100.80","SETTLED"
"TXN-000003652","ACC-0000128","IN","344311.00","IDR","2026-05-30T16:00:59+07:00","2026-05-30","PAYMENT","MERCHANT_PAYMENT","EXT-2515848","Wulan Kusuma","ID","MER-00003","","203.0.113.231","SETTLED"
"TXN-000003669","ACC-0000128","IN","149414.00","IDR","2026-05-30T19:16:03+07:00","2026-05-30","PAYMENT","MERCHANT_PAYMENT","EXT-2075591","Hj. Dewi Nugroho","ID","MER-00004","DEV-000044","198.51.100.138","SETTLED"
"TXN-000000572","ACC-0000016","OUT","20041.00","IDR","2026-05-31T19:24:02+07:00","2026-05-31","TOPUP","WALLET_TOPUP","EXT-4505096","Wulan Hartono","ID","","","198.51.100.142","SETTLED"
"TXN-000000613","ACC-0000017","IN","43701.00","IDR","2026-05-31T23:23:08+07:00","2026-05-31","TRANSFER","P2P_TRANSFER","EXT-7640561","Dra. Siti Permana","ID","","DEV-000060","198.51.100.80","SETTLED"
"TXN-000000682","ACC-0000020","OUT","5893.00","IDR","2026-05-31T08:18:27+07:00","2026-05-31","QRIS","MERCHANT_PAYMENT","","Ir. Zahra Hidayat","ID","MER-00001","DEV-000068","198.51.100.50","SETTLED"
"TXN-000000826","ACC-9670917","IN","36972.00","IDR","2026-05-31T11:30:09+07:00","2026-05-31","TOPUP","WALLET_TOPUP","EXT-7427240","Ir. Kartika Halim","ID","","DEV-000086","203.0.113.36","SETTLED"
"TXN-000001439","ACC-0000042","OUT","48701.00","IDR","2026-05-31T14:52:23+07:00","2026-05-31","TRANSFER","P2P_TRANSFER","EXT-9080272","Tono Santoso","ID","","DEV-000065","198.51.100.198","SETTLED"
"TXN-000001899","ACC-0000058","OUT","22679.00","IDR","2026-05-31T18:48:07+07:00","2026-05-31","TOPUP","WALLET_TOPUP","EXT-9168144","Drs. Nanda Pratama","ID","","DEV-000100","198.51.100.34","SETTLED"
"TXN-000002073","ACC-0000066","OUT","22334.00","IDR","2026-05-31T17:00:55+07:00","2026-05-31","PAYMENT","BILL_PAYMENT","EXT-4077407","H. Tono Wijaya","ID","","DEV-000038","198.51.100.44","SETTLED"
"TXN-000003186","ACC-0000100","IN","211439.00","IDR","2026-05-31T15:27:33+07:00","2026-05-31","TOPUP","WALLET_TOPUP","EXT-7295226","Adi Adi Simatupang","ID","","DEV-000046","203.0.113.9","SETTLED"
"TXN-000003538","ACC-0000123","IN","133072.00","IDR","2026-05-31T19:55:02+07:00","2026-05-31","PAYMENT","MERCHANT_PAYMENT","EXT-1341883","Iwan Siregar","ID","MER-00001","DEV-000064","203.0.113.228","SETTLED"
"TXN-000003688","ACC-0000129","IN","1873462.00","IDR","2026-05-31T19:47:19+07:00","2026-05-31","PAYMENT","MERCHANT_PAYMENT","EXT-2440230","Yuda Oki Ramadhan","ID","MER-00007","DEV-000019","203.0.113.181","SETTLED"
"TXN-000003840","ACC-0000131","IN","551526.00","IDR","2026-05-31T18:41:28+07:00","2026-05-31","PAYMENT","MERCHANT_PAYMENT","EXT-8645625","Ir. Mega Siregar","ID","MER-00003","DEV-000058","198.51.100.172","SETTLED"
