"source_bo_id","source_business_id","full_name","date_of_birth","nationality","ownership_percentage","control_type","declared_date"
"BO-00922","BUS-00394","Hj. Kartika Kusuma","1956-05-11","ID","63.50","OTHER_SIGNIFICANT_INFLUENCE","2025-08-23"
"BO-00923","BUS-00394","Oki Pratama","1992-12-24","ID","10.36","BOARD_CONTROL","2024-01-22"
"BO-00924","BUS-00395","Ir. Wulan Hidayat","1970-06-01","ID","47.47","OWNERSHIP","2025-01-16"
"BO-00925","BUS-00395","Ir. Vina Lubis","1964-03-22","ID","39.81","OTHER_SIGNIFICANT_INFLUENCE","2025-12-26"
"BO-00926","BUS-00395","H. Adi Siregar","1984-06-09","ID","10.31","OTHER_SIGNIFICANT_INFLUENCE","2024-12-26"
"BO-00927","BUS-00396","Tono Maulana","1979-06-18","ID","15.30","OTHER_SIGNIFICANT_INFLUENCE","2024-05-05"
"BO-00928","BUS-00396","Rahmat Nugroho","1956-05-05","ID","22.23","BOARD_CONTROL","2024-10-13"
"BO-00929","BUS-00396","Oki Wahyu Wijaya","1963-10-23","ID","49.29","OWNERSHIP","2026-02-27"
"BO-00930","BUS-00396","Drs. Nanda Gilang Lubis","1968-09-19","ID","13.18","OTHER_SIGNIFICANT_INFLUENCE","2025-09-11"
"BO-00931","BUS-00397","H. Dian Santoso","1980-04-12","ID","35.26","OTHER_SIGNIFICANT_INFLUENCE","2023-12-29"
"BO-00932","BUS-00397","Ir. Siti Lubis","1997-12-08","ID","64.74","BOARD_CONTROL","2024-12-08"
"BO-00933","BUS-00398","Ir. Tono Ramadhan","1965-10-09","ID","86.35","BOARD_CONTROL","2025-12-12"
"BO-00934","BUS-00398","Drs. Iwan Joko Anggraini","1975-04-21","ID","13.65","OWNERSHIP","2025-06-01"
"BO-00935","BUS-00399","Siti Situmorang","1975-10-21","ID","27.43","OWNERSHIP","2023-10-23"
"BO-00936","BUS-00399","Joko Maulana","1983-09-12","ID","38.32","BOARD_CONTROL","2025-10-04"
"BO-00937","BUS-00399","Ir. Wulan Suryadi","1988-08-24","ID","18.34","OWNERSHIP","2024-10-01"
"BO-00938","BUS-00399","Hj. Dewi Hidayat","1956-05-04","ID","15.91","OTHER_SIGNIFICANT_INFLUENCE","2024-04-29"
"BO-00939","BUS-00400","Hj. Ayu Saputra","1961-10-16","ID","87.50","VOTING_RIGHTS","2024-04-07"
"BO-00940","BUS-00400","Drs. Bagus Setiawan","1986-04-13","ID","10.81","BOARD_CONTROL","2024-04-07"
"BO-00941","BUS-00401","Hj. Wulan Permana","1963-05-09","ID","56.70","VOTING_RIGHTS","2025-07-11"
"BO-00942","BUS-00401","Citra Anggraini","1965-06-12","ID","19.20","OWNERSHIP","2025-05-10"
"BO-00943","BUS-00401","Joko Santoso","1983-10-27","ID","24.10","OTHER_SIGNIFICANT_INFLUENCE","2025-08-30"
"BO-00944","BUS-00402","Iwan Hartono","1979-08-08","ID","53.20","OTHER_SIGNIFICANT_INFLUENCE","2024-08-31"
"BO-00945","BUS-00402","H. Bagus Nugroho","1976-10-14","ID","33.76","OWNERSHIP","2024-06-03"
"BO-00946","BUS-00402","Ir. Putri Hartono","1961-06-27","ID","13.04","BOARD_CONTROL","2026-02-09"
"BO-00947","BUS-00403","Wahyu Ramadhan","1977-10-18","ID","32.48","BOARD_CONTROL","2025-05-23"
"BO-00948","BUS-00403","Drs. Rahmat Siregar","1973-11-21","ID","17.62","OWNERSHIP","2025-06-22"
"BO-00949","BUS-00403","Citra Wijaya","1984-11-12","ID","49.90","BOARD_CONTROL","2023-12-06"
"BO-00950","BUS-00404","Nanda Ramadhan","1996-05-15","ID","13.99","BOARD_CONTROL","2026-02-27"
"BO-00951","BUS-00404","Yuda Halim","1964-09-11","ID","59.84","BOARD_CONTROL","2025-10-22"
"BO-00952","BUS-00404","Yuda Siregar","1957-08-08","ID","15.63","BOARD_CONTROL","2026-02-26"
"BO-00953","BUS-00404","Tono Joko Wijaya","1979-09-01","ID","10.54","BOARD_CONTROL","2024-08-13"
"BO-00954","BUS-00405","Dian Nugroho","1983-09-22","ID","22.56","VOTING_RIGHTS","2025-12-10"
"BO-00955","BUS-00405","Ir. Hadi Santoso","1959-10-07","ID","55.76","BOARD_CONTROL","2025-08-16"
"BO-00956","BUS-00405","Ir. Wulan Situmorang","1957-07-14","ID","10.60","VOTING_RIGHTS","2024-01-21"
"BO-00957","BUS-00405","Hj. Anggun Situmorang","1963-10-25","ID","11.08","OTHER_SIGNIFICANT_INFLUENCE","2024-04-20"
"BO-00958","BUS-00406","Citra Zahra Pratama","1996-06-22","ID","25.74","BOARD_CONTROL","2024-04-10"
"BO-00959","BUS-00406","Dewi Gita Nugroho","1964-09-02","ID","74.26","OTHER_SIGNIFICANT_INFLUENCE","2023-11-07"
"BO-00960","BUS-00407","Mega Saputra","1990-12-07","ID","34.43","VOTING_RIGHTS","2025-01-06"
"BO-00961","BUS-00407","Ir. Eka Hartono","1977-02-07","ID","49.97","OWNERSHIP","2025-12-09"
"BO-00962","BUS-00407","Ir. Putri Situmorang","1997-08-24","ID","15.60","OTHER_SIGNIFICANT_INFLUENCE","2025-03-17"
"BO-00963","BUS-00408","Gilang Iwan Maulana","1959-06-24","ID","100.00","BOARD_CONTROL","2024-09-05"
"BO-00964","BUS-00409","Dra. Vina Ramadhan","1963-06-07","ID","32.26","OWNERSHIP","2025-03-14"
"BO-00965","BUS-00409","Ir. Gilang Bagus Pratama","1970-08-18","ID","67.74","VOTING_RIGHTS","2023-11-04"
"BO-00966","BUS-00410","Drs. Dian Yuda Hidayat","1980-08-16","ID","100.00","VOTING_RIGHTS","2025-06-26"
"BO-00967","BUS-00411","Putri Wijaya","1960-09-26","ID","72.94","BOARD_CONTROL","2025-03-02"
"BO-00968","BUS-00411","Putri Gunawan","1966-09-01","ID","27.06","OTHER_SIGNIFICANT_INFLUENCE","2025-08-31"
"BO-00969","BUS-00412","Oki Hidayat","1969-10-18","ID","100.00","BOARD_CONTROL","2025-09-15"
"BO-00970","BUS-00413","Anggun Kusuma","1961-10-15","ID","80.91","BOARD_CONTROL","2025-08-23"
"BO-00971","BUS-00413","Ayu Wijaya","1955-03-02","ID","10.05","OTHER_SIGNIFICANT_INFLUENCE","2025-12-30"
"BO-00972","BUS-00414","Ir. Adi Yuda Hidayat","1980-04-11","ID","38.59","OTHER_SIGNIFICANT_INFLUENCE","2023-12-18"
"BO-00973","BUS-00414","Dra. Citra Suryadi","1999-09-26","ID","50.62","OTHER_SIGNIFICANT_INFLUENCE","2024-10-03"
"BO-00974","BUS-00414","Ayu Wijaya","1990-03-20","ID","10.74","OTHER_SIGNIFICANT_INFLUENCE","2023-11-28"
"BO-00975","BUS-00415","Anggun Ramadhan","1985-08-03","ID","100.00","OWNERSHIP","2023-12-15"
"BO-00976","BUS-00416","H. Eka Bayu Simatupang","1984-08-06","ID","77.48","OTHER_SIGNIFICANT_INFLUENCE","2024-07-22"
"BO-00977","BUS-00416","Wulan Saputra","1968-01-25","ID","22.52","BOARD_CONTROL","2024-05-06"
"BO-00978","BUS-00417","Bayu Santoso","1995-03-05","ID","69.50","BOARD_CONTROL","2025-12-26"
"BO-00979","BUS-00417","Ir. Dewi Anggun Santoso","1976-04-13","ID","16.20","VOTING_RIGHTS","2025-12-06"
"BO-00980","BUS-00417","Eka Gunawan","1999-01-16","ID","10.17","OWNERSHIP","2025-07-26"
"BO-00981","BUS-00418","Rina Setiawan","1964-05-27","ID","70.75","VOTING_RIGHTS","2024-03-24"
"BO-00982","BUS-00418","Sari Permana","1963-05-14","ID","18.53","OWNERSHIP","2024-05-06"
"BO-00983","BUS-00418","Adi Fajar Suryadi","1995-03-17","ID","10.33","BOARD_CONTROL","2025-08-14"
"BO-00984","BUS-00419","Citra Saputra","1955-04-25","ID","69.37","OWNERSHIP","2024-06-10"
"BO-00985","BUS-00419","Drs. Bagus Gunawan","1997-01-25","ID","30.63","VOTING_RIGHTS","2025-04-19"
"BO-00986","BUS-00420","Citra Hartono","1970-09-03","ID","59.53","OTHER_SIGNIFICANT_INFLUENCE","2024-12-11"
"BO-00987","BUS-00420","Putri Permana","1960-08-08","ID","22.28","VOTING_RIGHTS","2024-06-09"
"BO-00988","BUS-00420","Putri Putri Anggraini","1962-10-28","ID","10.99","OWNERSHIP","2024-03-28"
"BO-00989","BUS-00421","Dian Anggraini","1966-05-25","ID","100.00","OTHER_SIGNIFICANT_INFLUENCE","2025-10-14"
"BO-00990","BUS-00422","Putri Suryadi","1980-09-18","ID","71.35","BOARD_CONTROL","2025-12-10"
"BO-00991","BUS-00422","H. Cahya Setiawan","1983-05-04","ID","10.05","BOARD_CONTROL","2023-11-05"
"BO-00992","BUS-00422","Eka Setiawan","1982-03-01","ID","10.17","OTHER_SIGNIFICANT_INFLUENCE","2024-08-01"
"BO-00993","BUS-00423","Kartika Siregar","1956-05-18","ID","54.55","VOTING_RIGHTS","2025-11-25"
"BO-00994","BUS-00423","Hj. Dewi Zahra Simatupang","1994-04-17","ID","14.27","OTHER_SIGNIFICANT_INFLUENCE","2024-01-26"
"BO-00995","BUS-00423","Dra. Rina Nugroho","1994-12-15","ID","31.18","BOARD_CONTROL","2025-03-18"
"BO-00996","BUS-00425","Gilang Ramadhan","1957-05-20","ID","87.27","OWNERSHIP","2025-06-14"
"BO-00997","BUS-00425","H. Nanda Rahmat Halim","1983-10-12","ID","10.97","BOARD_CONTROL","2024-11-09"
"BO-00998","BUS-00426","Joko Gilang Hidayat","1965-07-26","ID","30.93","VOTING_RIGHTS","2025-02-28"
"BO-00999","BUS-00426","Adi Bayu Hidayat","1975-11-04","ID","17.49","OWNERSHIP","2024-01-15"
"BO-01000","BUS-00426","Ir. Siti Halim","1983-01-14","ID","23.26","OWNERSHIP","2025-06-22"
"BO-01001","BUS-00426","Putri Wijaya","1997-08-03","ID","28.32","OTHER_SIGNIFICANT_INFLUENCE","2025-04-03"
"BO-01002","BUS-00428","Ayu Setiawan","1961-08-06","ID","52.13","OTHER_SIGNIFICANT_INFLUENCE","2024-08-04"
"BO-01003","BUS-00428","Anggun Dewi Setiawan","1962-08-20","ID","30.25","BOARD_CONTROL","2025-08-27"
"BO-01004","BUS-00428","Rahmat Cahya Kusuma","1994-01-13","ID","17.62","OWNERSHIP","2024-07-06"
"BO-01005","BUS-00429","Ayu Simatupang","1961-04-12","ID","18.10","OTHER_SIGNIFICANT_INFLUENCE","2024-07-23"
"BO-01006","BUS-00429","Sari Hartono","1955-08-18","ID","81.90","OWNERSHIP","2025-12-31"
"BO-01007","BUS-00430","Dra. Wulan Citra Anggraini","1982-02-27","ID","38.21","OTHER_SIGNIFICANT_INFLUENCE","2025-12-06"
"BO-01008","BUS-00430","Ir. Sari Ayu Halim","1956-02-07","ID","35.11","OTHER_SIGNIFICANT_INFLUENCE","2025-12-24"
"BO-01009","BUS-00430","Drs. Bagus Gunawan","1979-07-02","ID","26.68","OTHER_SIGNIFICANT_INFLUENCE","2025-08-09"
"BO-01010","BUS-00431","Drs. Wahyu Tono Anggraini","1969-11-27","ID","55.41","BOARD_CONTROL","2025-06-02"
"BO-01011","BUS-00431","Yuda Kusuma","1956-11-05","ID","21.00","BOARD_CONTROL","2024-05-12"
"BO-01012","BUS-00431","Joko Situmorang","1988-02-12","ID","10.60","BOARD_CONTROL","2024-08-21"
"BO-01013","BUS-00431","H. Wahyu Ramadhan","1961-06-14","ID","12.99","OTHER_SIGNIFICANT_INFLUENCE","2025-12-13"
"BO-01014","BUS-00432","Hadi Iwan Hartono","1998-02-14","ID","19.29","BOARD_CONTROL","2024-04-18"
"BO-01015","BUS-00432","Bagus Permana","1984-09-03","ID","21.05","OWNERSHIP","2025-02-05"
"BO-01016","BUS-00432","Tono Yuda Lubis","1968-09-09","ID","59.66","OWNERSHIP","2024-06-14"
"BO-01017","BUS-00433","Eka Iwan Halim","1997-06-08","ID","100.00","OTHER_SIGNIFICANT_INFLUENCE","2025-02-17"
"BO-01018","BUS-00434","Citra Gunawan","1976-10-06","ID","22.91","VOTING_RIGHTS","2024-11-04"
"BO-01019","BUS-00434","Citra Umi Halim","1985-01-09","ID","77.09","VOTING_RIGHTS","2025-01-01"
"BO-01020","BUS-00435","Dra. Anggun Gunawan","1963-11-18","ID","100.00","OWNERSHIP","2023-11-05"
"BO-01021","BUS-00436","Hj. Kartika Dewi Ramadhan","1991-02-13","ID","100.00","VOTING_RIGHTS","2025-04-02"
"BO-01022","BUS-00437","Bayu Permana","1965-11-19","ID","100.00","OTHER_SIGNIFICANT_INFLUENCE","2023-12-23"
"BO-01023","BUS-00438","Eka Siregar","1976-07-04","ID","100.00","OWNERSHIP","2023-11-20"
"BO-01024","BUS-00439","Ir. Umi Gunawan","1971-11-15","ID","32.10","OWNERSHIP","2025-10-29"
"BO-01025","BUS-00439","H. Oki Lubis","1958-08-19","ID","39.28","VOTING_RIGHTS","2023-10-15"
"BO-01026","BUS-00439","Indah Anggun Setiawan","1997-07-03","ID","17.09","VOTING_RIGHTS","2026-02-03"
"BO-01027","BUS-00439","Drs. Iwan Ramadhan","1987-10-24","ID","11.53","OTHER_SIGNIFICANT_INFLUENCE","2025-01-03"
"BO-01028","BUS-00440","Cahya Saputra","1978-10-20","ID","100.00","OTHER_SIGNIFICANT_INFLUENCE","2024-03-25"
"BO-01029","BUS-00441","Gilang Maulana","1958-09-18","ID","75.27","BOARD_CONTROL","2025-03-17"
"BO-01030","BUS-00441","Indah Anggraini","1968-10-01","ID","12.67","BOARD_CONTROL","2025-05-23"
"BO-01031","BUS-00441","Eka Ramadhan","1976-10-14","ID","12.06","BOARD_CONTROL","2024-11-05"
"BO-01032","BUS-00442","Mega Hidayat","1974-11-08","ID","64.13","BOARD_CONTROL","2023-10-25"
"BO-01033","BUS-00442","Mega Suryadi","1982-03-13","ID","19.46","OTHER_SIGNIFICANT_INFLUENCE","2023-11-01"
"BO-01034","BUS-00442","Hj. Wulan Setiawan","1967-10-21","ID","10.83","OTHER_SIGNIFICANT_INFLUENCE","2024-12-23"
"BO-01035","BUS-00443","Siti Permana","1990-03-06","ID","52.01","OTHER_SIGNIFICANT_INFLUENCE","2025-10-22"
"BO-01036","BUS-00443","Iwan Wijaya","1991-12-27","ID","33.98","VOTING_RIGHTS","2025-10-12"
"BO-01037","BUS-00443","Dra. Ayu Hidayat","1979-01-08","ID","10.49","OTHER_SIGNIFICANT_INFLUENCE","2024-08-25"
"BO-01038","BUS-00444","Hj. Citra Setiawan","1971-01-04","ID","100.00","BOARD_CONTROL","2024-09-21"
"BO-01039","BUS-00445","Nanda Situmorang","1980-06-25","ID","14.50","VOTING_RIGHTS","2024-08-08"
"BO-01040","BUS-00445","Iwan Ramadhan","1984-08-02","ID","75.13","VOTING_RIGHTS","2024-01-06"
"BO-01041","BUS-00445","Ir. Rina Gunawan","1971-09-13","ID","10.37","OWNERSHIP","2025-08-31"
"BO-01042","BUS-00446","Hj. Zahra Gunawan","1999-03-15","ID","45.34","BOARD_CONTROL","2024-05-14"
"BO-01043","BUS-00446","Siti Wijaya","1986-05-08","ID","27.42","OWNERSHIP","2024-03-02"
"BO-01044","BUS-00446","Joko Pratama","1958-02-08","ID","16.00","OTHER_SIGNIFICANT_INFLUENCE","2024-04-27"
"BO-01045","BUS-00446","H. Bagus Wijaya","1979-08-23","ID","11.24","OTHER_SIGNIFICANT_INFLUENCE","2024-08-14"
"BO-01046","BUS-00447","Ir. Mega Permana","1963-08-05","ID","100.00","BOARD_CONTROL","2025-01-23"
"BO-01047","BUS-00448","Dra. Indah Pratama","1996-06-10","ID","23.55","OWNERSHIP","2024-02-18"
"BO-01048","BUS-00448","Wahyu Saputra","1956-05-14","ID","76.45","VOTING_RIGHTS","2024-11-27"
"BO-01049","BUS-00450","Ir. Mega Zahra Hidayat","1972-04-27","ID","37.87","OTHER_SIGNIFICANT_INFLUENCE","2024-07-08"
"BO-01050","BUS-00450","Gita Situmorang","1961-07-06","ID","38.73","OWNERSHIP","2025-04-12"
"BO-01051","BUS-00450","H. Bagus Rahmat Simatupang","1956-04-08","ID","13.06","OTHER_SIGNIFICANT_INFLUENCE","2024-07-23"
"BO-01052","BUS-00450","Cahya Bagus Permana","1974-03-04","ID","10.34","VOTING_RIGHTS","2024-09-03"
"BO-01053","BUS-00451","Dewi Hidayat","1980-10-08","ID","100.00","OTHER_SIGNIFICANT_INFLUENCE","2024-09-09"
"BO-01054","BUS-00452","Gilang Anggraini","1984-10-08","ID","81.35","OWNERSHIP","2025-08-23"
"BO-01055","BUS-00452","Citra Hartono","1966-04-24","ID","10.77","OWNERSHIP","2025-03-23"
"BO-01056","BUS-00453","Wahyu Pratama","1997-02-24","ID","13.38","VOTING_RIGHTS","2025-06-08"
"BO-01057","BUS-00453","Citra Nugroho","1969-09-21","ID","86.62","OTHER_SIGNIFICANT_INFLUENCE","2025-08-10"
"BO-01058","BUS-00456","H. Tono Anggraini","1980-05-18","ID","12.99","OWNERSHIP","2025-01-21"
"BO-01059","BUS-00456","Umi Gunawan","1962-02-12","ID","87.01","VOTING_RIGHTS","2024-08-08"
"BO-01060","BUS-00457","Ir. Ayu Gunawan","1965-04-07","ID","58.26","OTHER_SIGNIFICANT_INFLUENCE","2025-04-04"
"BO-01061","BUS-00457","Ir. Zahra Kartika Setiawan","1997-09-21","ID","41.74","BOARD_CONTROL","2025-11-28"
"BO-01062","BUS-00458","Eka Adi Halim","1975-02-17","ID","83.80","OTHER_SIGNIFICANT_INFLUENCE","2025-06-21"
"BO-01063","BUS-00458","Anggun Zahra Santoso","1990-10-21","ID","10.77","VOTING_RIGHTS","2024-08-31"
"BO-01064","BUS-00459","Ir. Joko Halim","1995-10-17","ID","52.54","BOARD_CONTROL","2024-07-15"
"BO-01065","BUS-00459","Drs. Hadi Simatupang","1980-05-07","ID","47.46","VOTING_RIGHTS","2025-07-18"
"BO-01066","BUS-00460","Bagus Siregar","1975-05-27","ID","54.77","OWNERSHIP","2025-05-26"
"BO-01067","BUS-00460","Drs. Fajar Anggraini","1976-12-25","ID","45.23","VOTING_RIGHTS","2025-05-19"
"BO-01068","BUS-00461","Drs. Yuda Maulana","1961-10-05","ID","46.96","OWNERSHIP","2024-12-26"
"BO-01069","BUS-00461","H. Iwan Wijaya","1979-04-26","ID","27.54","OWNERSHIP","2024-07-22"
"BO-01070","BUS-00461","Rahmat Ramadhan","1963-10-17","ID","14.43","VOTING_RIGHTS","2024-10-13"
"BO-01071","BUS-00461","Ir. Bayu Siregar","1984-07-11","ID","11.07","OWNERSHIP","2024-04-30"
"BO-01072","BUS-00462","Gita Rina Maulana","1982-07-09","ID","49.08","OWNERSHIP","2025-02-25"
"BO-01073","BUS-00462","Ir. Rahmat Anggraini","1964-06-14","ID","37.21","BOARD_CONTROL","2025-08-10"
"BO-01074","BUS-00462","Gilang Permana","1987-08-22","ID","10.83","BOARD_CONTROL","2024-11-28"
"BO-01075","BUS-00463","Oki Simatupang","1964-09-06","ID","40.11","OTHER_SIGNIFICANT_INFLUENCE","2025-05-07"
"BO-01076","BUS-00463","Umi Kusuma","1971-01-05","ID","59.89","OWNERSHIP","2025-08-23"
"BO-01077","BUS-00464","Dra. Anggun Siti Wijaya","1978-08-05","ID","42.06","VOTING_RIGHTS","2025-02-11"
"BO-01078","BUS-00464","Nanda Anggraini","1975-05-23","ID","18.41","VOTING_RIGHTS","2023-12-28"
"BO-01079","BUS-00464","Putri Nugroho","1964-09-12","ID","39.53","OTHER_SIGNIFICANT_INFLUENCE","2024-09-07"
"BO-01080","BUS-00465","Wahyu Simatupang","1981-09-15","ID","72.54","OTHER_SIGNIFICANT_INFLUENCE","2024-08-31"
"BO-01081","BUS-00465","Yuda Suryadi","1990-02-14","ID","15.58","OWNERSHIP","2024-06-24"
"BO-01082","BUS-00465","Dra. Gita Saputra","1977-08-08","ID","11.88","OTHER_SIGNIFICANT_INFLUENCE","2025-03-26"
"BO-01083","BUS-00466","Yuda Gunawan","1998-07-04","ID","74.49","BOARD_CONTROL","2024-05-17"
"BO-01084","BUS-00466","Wahyu Kusuma","1966-02-11","ID","25.51","OTHER_SIGNIFICANT_INFLUENCE","2025-05-03"
"BO-01085","BUS-00467","Citra Suryadi","1969-06-08","ID","23.59","OWNERSHIP","2025-02-19"
"BO-01086","BUS-00467","Iwan Hartono","1957-02-01","ID","76.41","VOTING_RIGHTS","2025-09-28"
"BO-01087","BUS-00468","Drs. Bagus Suryadi","1979-09-16","ID","67.64","VOTING_RIGHTS","2024-06-04"
"BO-01088","BUS-00468","Tono Siregar","1978-05-06","ID","15.26","VOTING_RIGHTS","2025-01-30"
"BO-01089","BUS-00468","Dra. Rina Indah Situmorang","1995-04-24","ID","10.39","OTHER_SIGNIFICANT_INFLUENCE","2024-11-21"
"BO-01090","BUS-00469","Ayu Anggun Ramadhan","1961-02-13","ID","75.48","VOTING_RIGHTS","2025-05-12"
"BO-01091","BUS-00469","Siti Pratama","1979-02-13","ID","14.14","OWNERSHIP","2024-06-11"
"BO-01092","BUS-00469","Rahmat Hidayat","1979-11-19","ID","10.98","BOARD_CONTROL","2026-01-22"
"BO-01093","BUS-00470","Bagus Siregar","1975-04-17","ID","100.00","BOARD_CONTROL","2025-03-05"
"BO-01094","BUS-00471","H. Eka Wijaya","1994-06-02","ID","23.94","OTHER_SIGNIFICANT_INFLUENCE","2026-01-18"
"BO-01095","BUS-00471","H. Gilang Santoso","1977-01-12","ID","76.06","OWNERSHIP","2025-11-27"
"BO-01096","BUS-00472","Ir. Mega Nugroho","1990-09-04","ID","24.11","OWNERSHIP","2024-08-11"
"BO-01097","BUS-00472","Wahyu Saputra","1957-12-21","ID","50.10","VOTING_RIGHTS","2026-02-04"
"BO-01098","BUS-00472","Joko Nugroho","1956-10-21","ID","25.79","OWNERSHIP","2025-04-11"
"BO-01099","BUS-00473","Dra. Umi Ramadhan","1965-02-24","ID","88.06","VOTING_RIGHTS","2024-04-02"
"BO-01100","BUS-00473","H. Rahmat Pratama","1982-08-16","ID","10.01","BOARD_CONTROL","2023-10-26"
"BO-01101","BUS-00474","Zahra Hidayat","1997-01-24","ID","100.00","VOTING_RIGHTS","2025-07-03"
"BO-01102","BUS-00475","Rahmat Situmorang","1972-12-02","ID","42.75","OTHER_SIGNIFICANT_INFLUENCE","2024-02-03"
"BO-01103","BUS-00475","Cahya Nugroho","1973-09-08","ID","57.25","VOTING_RIGHTS","2025-12-12"
"BO-01104","BUS-00476","Dra. Ayu Lubis","1992-01-01","ID","100.00","OTHER_SIGNIFICANT_INFLUENCE","2024-08-16"
"BO-01105","BUS-00477","Wulan Saputra","1972-01-26","ID","41.64","OWNERSHIP","2025-11-23"
"BO-01106","BUS-00477","Yuda Eka Gunawan","1963-05-13","ID","23.15","OTHER_SIGNIFICANT_INFLUENCE","2025-10-08"
"BO-01107","BUS-00477","Ir. Zahra Nugroho","1964-04-22","ID","35.21","VOTING_RIGHTS","2025-12-27"
"BO-01108","BUS-00478","Bagus Lubis","1964-07-02","ID","26.20","OWNERSHIP","2025-05-30"
"BO-01109","BUS-00478","Dra. Citra Anggraini","1960-11-01","ID","31.81","BOARD_CONTROL","2024-07-05"
"BO-01110","BUS-00478","Dra. Kartika Situmorang","1961-05-23","ID","41.99","OWNERSHIP","2024-02-03"
"BO-01111","BUS-00479","Putri Permana","1959-04-01","ID","64.30","VOTING_RIGHTS","2025-04-29"
"BO-01112","BUS-00479","Dra. Dewi Simatupang","1988-12-25","ID","24.12","VOTING_RIGHTS","2025-10-18"
"BO-01113","BUS-00479","Dra. Zahra Halim","1999-06-13","ID","10.72","VOTING_RIGHTS","2024-09-20"
"BO-01114","BUS-00480","Drs. Wahyu Kusuma","1972-04-08","ID","22.65","BOARD_CONTROL","2024-02-22"
"BO-01115","BUS-00480","Gita Situmorang","1961-12-07","ID","50.94","OWNERSHIP","2024-07-31"
"BO-01116","BUS-00480","Fajar Hadi Saputra","1969-09-19","ID","10.36","OWNERSHIP","2024-08-14"
"BO-01117","BUS-00480","Adi Kusuma","1998-12-02","ID","16.05","VOTING_RIGHTS","2024-05-01"
"BO-01118","BUS-00481","H. Oki Adi Permana","1967-10-15","ID","100.00","OTHER_SIGNIFICANT_INFLUENCE","2024-02-26"
"BO-01119","BUS-00482","Dewi Maulana","1989-04-09","ID","27.42","OTHER_SIGNIFICANT_INFLUENCE","2025-02-15"
"BO-01120","BUS-00482","Hj. Vina Anggun Kusuma","1958-07-23","ID","72.58","OTHER_SIGNIFICANT_INFLUENCE","2025-08-15"
"BO-01121","BUS-00483","Oki Kusuma","1966-05-17","ID","16.12","BOARD_CONTROL","2024-07-29"
"BO-01122","BUS-00483","Sari Setiawan","1975-06-16","ID","47.31","VOTING_RIGHTS","2024-08-15"
"BO-01123","BUS-00483","Bagus Nugroho","1976-02-03","ID","20.94","OWNERSHIP","2026-01-29"
"BO-01124","BUS-00483","Drs. Dian Hartono","1991-01-21","ID","15.63","BOARD_CONTROL","2024-03-08"
"BO-01125","BUS-00484","Dewi Situmorang","1979-07-12","ID","20.62","OWNERSHIP","2025-06-23"
"BO-01126","BUS-00484","Ir. Kartika Siti Gunawan","1963-01-12","ID","36.07","OTHER_SIGNIFICANT_INFLUENCE","2024-05-14"
"BO-01127","BUS-00484","Joko Fajar Simatupang","1958-11-26","ID","16.06","BOARD_CONTROL","2026-01-10"
"BO-01128","BUS-00484","Hj. Gita Ramadhan","1962-06-21","ID","27.25","VOTING_RIGHTS","2024-03-13"
"BO-01129","BUS-00485","Dra. Anggun Setiawan","1982-06-05","ID","100.00","VOTING_RIGHTS","2025-10-17"
"BO-01130","BUS-00486","Citra Maulana","1994-12-07","ID","100.00","BOARD_CONTROL","2024-10-04"
"BO-01131","BUS-00487","H. Gilang Gunawan","1993-06-21","ID","10.89","OTHER_SIGNIFICANT_INFLUENCE","2025-01-26"
"BO-01132","BUS-00487","Gilang Cahya Wijaya","1966-04-07","ID","23.98","BOARD_CONTROL","2025-07-17"
"BO-01133","BUS-00487","Bagus Halim","1958-11-04","ID","65.13","OTHER_SIGNIFICANT_INFLUENCE","2023-12-18"
"BO-01134","BUS-00488","Ayu Wijaya","1966-03-09","ID","82.57","BOARD_CONTROL","2025-03-29"
"BO-01135","BUS-00488","Hadi Maulana","1958-04-28","ID","10.06","OTHER_SIGNIFICANT_INFLUENCE","2025-09-16"
"BO-01136","BUS-00489","Gilang Wijaya","1985-08-24","ID","100.00","OTHER_SIGNIFICANT_INFLUENCE","2024-03-09"
"BO-01137","BUS-00490","Drs. Tono Suryadi","1977-01-25","ID","16.72","BOARD_CONTROL","2026-02-28"
"BO-01138","BUS-00490","Adi Saputra","1967-03-26","ID","83.28","OWNERSHIP","2025-02-22"
"BO-01139","BUS-00491","Ir. Zahra Simatupang","1960-09-04","ID","38.77","VOTING_RIGHTS","2026-02-12"
"BO-01140","BUS-00491","H. Tono Pratama","1960-02-22","ID","14.98","OWNERSHIP","2023-11-27"
"BO-01141","BUS-00491","Iwan Siregar","1976-09-07","ID","25.58","OTHER_SIGNIFICANT_INFLUENCE","2023-11-30"
"BO-01142","BUS-00491","Ir. Cahya Maulana","1960-05-05","ID","20.67","OWNERSHIP","2024-08-29"
"BO-01143","BUS-00492","Putri Saputra","1955-06-25","ID","100.00","BOARD_CONTROL","2024-08-29"
"BO-01144","BUS-00493","Rahmat Gunawan","1981-02-16","ID","80.58","OWNERSHIP","2025-03-15"
"BO-01145","BUS-00493","Hj. Gita Nugroho","1985-01-26","ID","19.42","BOARD_CONTROL","2023-12-01"
"BO-01146","BUS-00495","Eka Hartono","1964-03-19","ID","13.99","OWNERSHIP","2023-11-03"
"BO-01147","BUS-00495","Hadi Gunawan","1967-10-22","ID","12.68","OTHER_SIGNIFICANT_INFLUENCE","2025-10-25"
