"list_record_id","list_type","primary_name","aliases","date_of_birth","nationality","country","position_or_role","note"
"WL-00568","SANCTIONS_SYNTHETIC","Ir. Bayu Dian Pratama","","1997-04-06","SG","ID","","Synthetic record; not derived from any real list."
"WL-00569","PEP_SYNTHETIC","Rahmat Nanda Saputra","","","HK","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-00570","PEP_SYNTHETIC","Indah Maulana","","","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00571","PEP_SYNTHETIC","Nanda Permana","","1964-01-13","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-00572","PEP_SYNTHETIC","Ir. Hadi Lubis","Ir. Hedi Lubis","1961-12-23","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-00573","PEP_SYNTHETIC","Ir. Vina Hidayat","Ir. Vine Hidayat","1985-06-27","SA","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-00574","INTERNAL_WATCH","Drs. Dian Nugroho","Drs. Dien Nugroho","","ID","ID","","Synthetic record; not derived from any real list."
"WL-00575","SANCTIONS_SYNTHETIC","Putri Saputra","","1950-01-12","ID","ID","","Synthetic record; not derived from any real list."
"WL-00576","PEP_SYNTHETIC","Ir. Sari Umi Permana","Ir. Seri Umi Permana","","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-00577","PEP_SYNTHETIC","Fajar Siregar","","","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-00578","SANCTIONS_SYNTHETIC","Ir. Anggun Simatupang","Ir. Anggun Simetupang","1967-11-11","AU","ID","","Synthetic record; not derived from any real list."
"WL-00579","PEP_SYNTHETIC","H. Bayu Halim","","","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-00580","PEP_SYNTHETIC","Ir. Putri Halim","","1977-02-28","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00581","PEP_SYNTHETIC","Hadi Situmorang","Hedi Situmorang","","HK","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-00582","PEP_SYNTHETIC","Drs. Nanda Maulana","Drs. Nenda Maulana","1983-03-06","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-00583","SANCTIONS_SYNTHETIC","Oki Fajar Pratama","Oki Fejar Pratama","1987-02-02","ID","ID","","Synthetic record; not derived from any real list."
"WL-00584","SANCTIONS_SYNTHETIC","Dra. Vina Ramadhan","Dre. Vina Ramadhan","1988-08-18","ID","ID","","Synthetic record; not derived from any real list."
"WL-00585","PEP_SYNTHETIC","H. Adi Saputra","H. Adi Seputra","1964-08-01","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00586","PEP_SYNTHETIC","Adi Nugroho","Adi Nugroho","1955-08-15","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-00587","PEP_SYNTHETIC","Dra. Putri Situmorang","","1981-12-20","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-00588","PEP_SYNTHETIC","Drs. Iwan Setiawan","","1952-05-03","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-00589","PEP_SYNTHETIC","Ir. Bayu Setiawan","","1974-11-17","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-00590","SANCTIONS_SYNTHETIC","Adi Gunawan","","","ID","ID","","Synthetic record; not derived from any real list."
"WL-00591","SANCTIONS_SYNTHETIC","Cahya Wijaya","","1981-01-07","ID","ID","","Synthetic record; not derived from any real list."
"WL-00592","PEP_SYNTHETIC","Drs. Wahyu Siregar","","","AU","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-00593","SANCTIONS_SYNTHETIC","Rahmat Setiawan","","","HK","ID","","Synthetic record; not derived from any real list."
"WL-00594","SANCTIONS_SYNTHETIC","Citra Lestari Maulana","","","ID","ID","","Synthetic record; not derived from any real list."
"WL-00595","SANCTIONS_SYNTHETIC","Drs. Wahyu Siregar","Drs. Wehyu Siregar","1973-01-23","ID","ID","","Synthetic record; not derived from any real list."
"WL-00596","PEP_SYNTHETIC","Drs. Hadi Situmorang","","1957-11-11","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-00597","PEP_SYNTHETIC","Ir. Siti Sari Siregar","Ir. Siti Seri Siregar","1964-08-22","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-00598","PEP_SYNTHETIC","Drs. Dian Adi Hidayat","Drs. Dien Adi Hidayat","1964-05-01","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00599","INTERNAL_WATCH","Ir. Wahyu Maulana","Ir. Wehyu Maulana","1991-04-19","ID","ID","","Synthetic record; not derived from any real list."
"WL-00600","PEP_SYNTHETIC","Indah Pratama","","1952-04-20","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-00601","PEP_SYNTHETIC","Ayu Wulan Situmorang","","","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-00602","PEP_SYNTHETIC","Ir. Tono Wijaya","","","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-00603","SANCTIONS_SYNTHETIC","Nanda Maulana","Nenda Maulana","1990-01-03","SG","ID","","Synthetic record; not derived from any real list."
"WL-00604","SANCTIONS_SYNTHETIC","Adi Saputra","Adi Seputra","1983-01-16","SA","ID","","Synthetic record; not derived from any real list."
"WL-00605","PEP_SYNTHETIC","Mega Sari Hidayat","","1962-09-17","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00606","SANCTIONS_SYNTHETIC","Adi Hartono","","1998-04-24","ID","ID","","Synthetic record; not derived from any real list."
"WL-00607","SANCTIONS_SYNTHETIC","Dra. Gita Ramadhan","","1985-05-14","ID","ID","","Synthetic record; not derived from any real list."
"WL-00608","PEP_SYNTHETIC","Drs. Adi Setiawan","Drs. Adi Setiewan","1980-03-05","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-00609","PEP_SYNTHETIC","Wulan Siregar","","1958-02-02","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00610","PEP_SYNTHETIC","Bayu Tono Maulana","Beyu Tono Maulana","1988-06-03","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00611","PEP_SYNTHETIC","Ir. Fajar Simatupang","Ir. Fejar Simatupang","1957-10-25","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00612","SANCTIONS_SYNTHETIC","Oki Nanda Lubis","","1998-11-15","ID","ID","","Synthetic record; not derived from any real list."
"WL-00613","INTERNAL_WATCH","Fajar Permana","","1965-06-06","ID","ID","","Synthetic record; not derived from any real list."
"WL-00614","PEP_SYNTHETIC","Drs. Adi Nugroho","","1972-08-20","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00615","PEP_SYNTHETIC","Hj. Putri Halim","Hj. Putri Helim","1977-02-17","HK","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-00616","SANCTIONS_SYNTHETIC","Drs. Rahmat Lubis","","1955-10-18","ID","ID","","Synthetic record; not derived from any real list."
"WL-00617","SANCTIONS_SYNTHETIC","Bagus Ramadhan","","","ID","ID","","Synthetic record; not derived from any real list."
"WL-00618","PEP_SYNTHETIC","Lestari Wulan Hidayat","","1978-05-24","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-00619","SANCTIONS_SYNTHETIC","Ir. Oki Lubis","Ir. Oki Lubis","1951-10-08","ID","ID","","Synthetic record; not derived from any real list."
"WL-00620","INTERNAL_WATCH","Drs. Hadi Wijaya","Drs. Hedi Wijaya","1952-11-15","HK","ID","","Synthetic record; not derived from any real list."
"WL-00621","SANCTIONS_SYNTHETIC","Drs. Fajar Hidayat","","1969-05-17","ID","ID","","Synthetic record; not derived from any real list."
"WL-00622","SANCTIONS_SYNTHETIC","Putri Sari Saputra","","","ID","ID","","Synthetic record; not derived from any real list."
"WL-00623","PEP_SYNTHETIC","Wulan Santoso","","","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-00624","PEP_SYNTHETIC","Dewi Zahra Setiawan","Dewi Zehra Setiawan","1984-10-16","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-00625","PEP_SYNTHETIC","Putri Hartono","","","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00626","SANCTIONS_SYNTHETIC","Dra. Lestari Suryadi","Dre. Lestari Suryadi","1972-03-01","ID","ID","","Synthetic record; not derived from any real list."
"WL-00627","PEP_SYNTHETIC","Drs. Iwan Eka Anggraini","","1961-09-03","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-00628","INTERNAL_WATCH","Dra. Mega Saputra","Dre. Mega Saputra","1965-12-05","AE","ID","","Synthetic record; not derived from any real list."
"WL-00629","PEP_SYNTHETIC","Dian Santoso","Dien Santoso","1998-01-06","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-00630","PEP_SYNTHETIC","Nanda Saputra","Nenda Saputra","1980-08-11","SG","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00631","PEP_SYNTHETIC","Gita Mega Kusuma","Gite Mega Kusuma","1992-04-16","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-00632","PEP_SYNTHETIC","Joko Wahyu Pratama","","1953-06-05","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-00633","PEP_SYNTHETIC","Ir. Vina Gita Permana","Ir. Vine Gita Permana","","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-00634","INTERNAL_WATCH","H. Tono Nugroho","","","JP","ID","","Synthetic record; not derived from any real list."
"WL-00635","SANCTIONS_SYNTHETIC","Zahra Kusuma","Zehra Kusuma","1985-02-18","ID","ID","","Synthetic record; not derived from any real list."
"WL-00636","SANCTIONS_SYNTHETIC","Wahyu Lubis","","","ID","ID","","Synthetic record; not derived from any real list."
"WL-00637","PEP_SYNTHETIC","H. Rahmat Situmorang","","1959-09-07","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-00638","PEP_SYNTHETIC","H. Tono Fajar Suryadi","H. Tono Fejar Suryadi","","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-00639","PEP_SYNTHETIC","Ir. Adi Setiawan","Ir. Adi Setiewan","1986-05-12","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00640","PEP_SYNTHETIC","Eka Simatupang","Eke Simatupang","1959-07-16","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-00641","PEP_SYNTHETIC","Zahra Gita Ramadhan","Zehra Gita Ramadhan","1969-11-02","US","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-00642","PEP_SYNTHETIC","Iwan Situmorang","","1997-06-17","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-00643","PEP_SYNTHETIC","Ir. Tono Hartono","Ir. Tono Hertono","1962-07-14","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-00644","INTERNAL_WATCH","Rahmat Ramadhan","","","ID","ID","","Synthetic record; not derived from any real list."
"WL-00645","PEP_SYNTHETIC","Oki Situmorang","","","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-00646","SANCTIONS_SYNTHETIC","Hj. Dewi Vina Saputra","","1952-07-24","ID","ID","","Synthetic record; not derived from any real list."
"WL-00647","PEP_SYNTHETIC","Anggun Wijaya","Anggun Wijeya","1967-10-23","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-00648","PEP_SYNTHETIC","Dian Maulana","","","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-00649","SANCTIONS_SYNTHETIC","Wulan Lubis","","1985-08-02","ID","ID","","Synthetic record; not derived from any real list."
"WL-00650","PEP_SYNTHETIC","Wulan Wulan Setiawan","","","HK","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-00651","PEP_SYNTHETIC","Ir. Cahya Wijaya","","","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-00652","PEP_SYNTHETIC","Oki Tono Saputra","Oki Tono Seputra","1979-12-20","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-00653","PEP_SYNTHETIC","Nanda Tono Maulana","","1992-09-19","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
"WL-00654","PEP_SYNTHETIC","Dra. Lestari Setiawan","Dre. Lestari Setiawan","1972-09-22","AE","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-00655","SANCTIONS_SYNTHETIC","Drs. Adi Hidayat","","","KR","ID","","Synthetic record; not derived from any real list."
"WL-00656","PEP_SYNTHETIC","Bagus Hidayat","","1956-08-19","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-00657","PEP_SYNTHETIC","Umi Ramadhan","Umi Remadhan","","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-00658","INTERNAL_WATCH","Adi Adi Kusuma","","1981-11-14","ID","ID","","Synthetic record; not derived from any real list."
"WL-00659","SANCTIONS_SYNTHETIC","Drs. Bayu Situmorang","","","ID","ID","","Synthetic record; not derived from any real list."
"WL-00660","SANCTIONS_SYNTHETIC","Drs. Fajar Ramadhan","","1970-04-14","ID","ID","","Synthetic record; not derived from any real list."
"WL-00661","PEP_SYNTHETIC","Ir. Anggun Anggraini","","1963-02-07","US","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-00662","PEP_SYNTHETIC","Ir. Joko Permana","Ir. Joko Permena","1985-04-12","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-00663","PEP_SYNTHETIC","Oki Situmorang","","1998-05-03","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-00664","SANCTIONS_SYNTHETIC","Gilang Cahya Ramadhan","Gileng Cahya Ramadhan","1981-03-08","ID","ID","","Synthetic record; not derived from any real list."
"WL-00665","SANCTIONS_SYNTHETIC","Siti Hidayat","","1980-09-04","ID","ID","","Synthetic record; not derived from any real list."
"WL-00666","PEP_SYNTHETIC","Mega Suryadi","","1989-10-14","MY","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-00667","PEP_SYNTHETIC","H. Cahya Anggraini","H. Cehya Anggraini","1994-08-08","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-00668","SANCTIONS_SYNTHETIC","H. Rahmat Lubis","","","ID","ID","","Synthetic record; not derived from any real list."
"WL-00669","PEP_SYNTHETIC","Ir. Citra Lestari Setiawan","","1973-11-05","ID","ID","Anggota Dewan (sintetis)","Synthetic record; not derived from any real list."
"WL-00670","PEP_SYNTHETIC","Iwan Santoso","","","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00671","PEP_SYNTHETIC","Nanda Saputra","","1991-09-20","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00672","PEP_SYNTHETIC","Dra. Kartika Dewi Saputra","","","ID","ID","Direktur BUMD (sintetis)","Synthetic record; not derived from any real list."
"WL-00673","SANCTIONS_SYNTHETIC","Joko Ramadhan","","1951-10-02","ID","ID","","Synthetic record; not derived from any real list."
"WL-00674","PEP_SYNTHETIC","Dra. Umi Situmorang","Dre. Umi Situmorang","1968-02-11","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00675","INTERNAL_WATCH","Drs. Tono Kusuma","","","ID","ID","","Synthetic record; not derived from any real list."
"WL-00676","SANCTIONS_SYNTHETIC","Dewi Simatupang","","1965-06-08","ID","ID","","Synthetic record; not derived from any real list."
"WL-00677","SANCTIONS_SYNTHETIC","Ir. Gita Hartono","","1993-03-23","ID","ID","","Synthetic record; not derived from any real list."
"WL-00678","PEP_SYNTHETIC","Joko Saputra","","","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00679","SANCTIONS_SYNTHETIC","H. Dian Maulana","","1980-10-24","ID","ID","","Synthetic record; not derived from any real list."
"WL-00680","PEP_SYNTHETIC","Dian Maulana","","","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00681","PEP_SYNTHETIC","Mega Maulana","Mege Maulana","1965-03-11","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-00682","INTERNAL_WATCH","Drs. Yuda Nanda Simatupang","","1957-09-21","ID","ID","","Synthetic record; not derived from any real list."
"WL-00683","PEP_SYNTHETIC","Indah Santoso","Indeh Santoso","1977-05-19","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00684","PEP_SYNTHETIC","Wahyu Setiawan","","","ID","ID","Kepala Dinas (sintetis)","Synthetic record; not derived from any real list."
"WL-00685","SANCTIONS_SYNTHETIC","Dra. Zahra Simatupang","","","ID","ID","","Synthetic record; not derived from any real list."
"WL-00686","PEP_SYNTHETIC","Drs. Gilang Setiawan","","1966-10-23","ID","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00687","PEP_SYNTHETIC","Mega Permana","","","SA","ID","Pejabat Daerah (sintetis)","Synthetic record; not derived from any real list."
"WL-00688","PEP_SYNTHETIC","Joko Siregar","Joko Sireger","","ID","ID","Komisaris (sintetis)","Synthetic record; not derived from any real list."
